Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle,Invoice_Num_Int,Is_Duplicate,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Leakage,Anomaly_type
INV105258,CUST007752,SVC8279,AGT002,2024-10-09,Paid,Plan Change,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-10-05,2024-11-02,Circle-East,100,77.45,28,105258,0,2024,10,9,2024,10,5,2024,11,2,29,Yes,Usage mismatch
INV105265,CUST003024,SVC3119,AGT132,2024-09-24,Paid,Recharge,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-09-23,2024-10-21,Circle-North,25,6.87,28,105265,0,2024,9,24,2024,9,23,2024,10,21,29,Yes,Usage mismatch
INV105267,CUST004033,SVC6726,AGT046,2024-10-03,Paid,New Connection,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-09-30,2024-10-28,Rural-Zone,30,28.48,28,105267,0,2024,10,3,2024,9,30,2024,10,28,29,Yes,Usage mismatch
INV105270,CUST000048,SVC8978,AGT029,2025-04-30,Paid,Bill Payment,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-04-26,2025-05-27,Circle-South,5,0.07,31,105270,0,2025,4,30,2025,4,26,2025,5,27,32,Yes,Usage mismatch
INV105272,CUST007025,SVC4484,AGT099,2024-09-09,Paid,Bill Payment,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2024-09-04,2024-10-02,Rural-Zone,1000,515.5,28,105272,0,2024,9,9,2024,9,4,2024,10,2,29,Yes,Usage mismatch
INV105285,CUST004266,SVC5255,AGT053,2025-04-19,Paid,Renewal,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2025-04-14,2025-05-15,Circle-South,75,11.92,31,105285,0,2025,4,19,2025,4,14,2025,5,15,32,Yes,Usage mismatch
INV105288,CUST006931,SVC9406,AGT086,2023-09-13,Paid,Recharge,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2023-09-10,2023-10-08,Circle-East,10,1.54,28,105288,0,2023,9,13,2023,9,10,2023,10,8,29,Yes,Usage mismatch
INV105292,CUST007255,SVC9525,AGT052,2023-10-29,Paid,Bill Payment,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2023-10-24,2023-11-21,Metro-B,10,5.88,28,105292,0,2023,10,29,2023,10,24,2023,11,21,29,Yes,Usage mismatch
INV105293,CUST007022,SVC4150,AGT088,2024-04-27,Paid,Plan Change,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-04-24,2024-05-22,Circle-North,15,0.51,28,105293,0,2024,4,27,2024,4,24,2024,5,22,29,Yes,Usage mismatch
INV105296,CUST006712,SVC1331,AGT042,2023-12-07,Paid,Plan Change,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2023-12-06,2024-01-06,Circle-West,200,152.16,31,105296,0,2023,12,7,2023,12,6,2024,1,6,32,Yes,Usage mismatch
INV105298,CUST001037,SVC3691,AGT105,2024-03-18,Paid,Plan Change,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-03-15,2024-04-12,Metro-B,75,18.65,28,105298,0,2024,3,18,2024,3,15,2024,4,12,29,Yes,Usage mismatch
INV105303,CUST007180,SVC6590,AGT114,2024-04-25,Paid,New Connection,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-04-21,2024-05-22,Circle-South,100,8.22,31,105303,0,2024,4,25,2024,4,21,2024,5,22,32,Yes,Usage mismatch
INV105307,CUST007789,SVC2773,AGT146,2025-02-25,Paid,New Connection,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2025-02-21,2025-03-24,Circle-East,10,6.34,31,105307,0,2025,2,25,2025,2,21,2025,3,24,32,Yes,Usage mismatch
INV105317,CUST001383,SVC6662,AGT141,2023-12-31,Paid,Recharge,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2023-12-28,2024-01-25,Circle-South,40,28.19,28,105317,0,2023,12,31,2023,12,28,2024,1,25,29,Yes,Usage mismatch
INV105318,CUST005588,SVC5465,AGT013,2024-10-05,Paid,Bill Payment,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-09-30,2024-10-31,Rural-Zone,50,26.2,31,105318,0,2024,10,5,2024,9,30,2024,10,31,32,Yes,Usage mismatch
INV105324,CUST006661,SVC8086,AGT129,2025-05-02,Paid,Plan Change,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-04-29,2025-05-30,Circle-East,750,322.2,31,105324,0,2025,5,2,2025,4,29,2025,5,30,32,Yes,Usage mismatch
INV105325,CUST002513,SVC7294,AGT100,2025-04-27,Paid,New Connection,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2025-04-22,2025-05-23,Metro-B,75,11.79,31,105325,0,2025,4,27,2025,4,22,2025,5,23,32,Yes,Usage mismatch
INV105326,CUST004981,SVC8668,AGT004,2024-10-06,Paid,Bill Payment,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-10-02,2024-11-02,Circle-West,200,30.67,31,105326,0,2024,10,6,2024,10,2,2024,11,2,32,Yes,Usage mismatch
INV105330,CUST000061,SVC4271,AGT048,2024-06-19,Paid,Renewal,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-06-17,2024-07-15,Circle-East,50,10.79,28,105330,0,2024,6,19,2024,6,17,2024,7,15,29,Yes,Usage mismatch
INV105331,CUST007424,SVC4864,AGT018,2024-08-17,Paid,New Connection,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-08-14,2024-09-11,Metro-A,25,4.53,28,105331,0,2024,8,17,2024,8,14,2024,9,11,29,Yes,Usage mismatch
INV105337,CUST004884,SVC7657,AGT091,2024-01-04,Paid,Recharge,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2023-12-30,2024-01-30,Circle-North,750,507.32,31,105337,0,2024,1,4,2023,12,30,2024,1,30,32,Yes,Usage mismatch
INV105340,CUST007755,SVC8414,AGT086,2025-04-11,Paid,New Connection,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2025-04-06,2025-05-04,Circle-South,25,0.2,28,105340,0,2025,4,11,2025,4,6,2025,5,4,29,Yes,Usage mismatch
INV105341,CUST004679,SVC2884,AGT065,2023-12-30,Paid,New Connection,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2023-12-29,2024-01-26,Metro-A,100,61.82,28,105341,0,2023,12,30,2023,12,29,2024,1,26,29,Yes,Usage mismatch
INV105350,CUST003020,SVC3780,AGT049,2024-01-27,Paid,Plan Change,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-01-23,2024-02-20,Circle-North,75,47.91,28,105350,0,2024,1,27,2024,1,23,2024,2,20,29,Yes,Usage mismatch
INV105352,CUST000404,SVC3249,AGT121,2024-01-27,Paid,Plan Change,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-01-23,2024-02-20,Rural-Zone,500,37.22,28,105352,0,2024,1,27,2024,1,23,2024,2,20,29,Yes,Usage mismatch
INV105354,CUST006467,SVC4353,AGT063,2024-06-27,Paid,Renewal,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-06-25,2024-07-23,Circle-East,50,9.36,28,105354,0,2024,6,27,2024,6,25,2024,7,23,29,Yes,Usage mismatch
INV105360,CUST006220,SVC1077,AGT133,2024-06-22,Paid,Renewal,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-06-21,2024-07-22,Circle-West,75,14.85,31,105360,0,2024,6,22,2024,6,21,2024,7,22,32,Yes,Usage mismatch
INV105364,CUST003354,SVC2416,AGT097,2025-07-08,Paid,Bill Payment,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2025-07-05,2025-08-02,Circle-West,75,56.73,28,105364,0,2025,7,8,2025,7,5,2025,8,2,29,Yes,Usage mismatch
INV105372,CUST002218,SVC1788,AGT138,2024-09-13,Paid,New Connection,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-09-11,2024-10-12,Metro-B,750,69.38,31,105372,0,2024,9,13,2024,9,11,2024,10,12,32,Yes,Usage mismatch
INV105373,CUST003270,SVC9113,AGT098,2024-09-12,Paid,Recharge,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-09-08,2024-10-06,Metro-B,500,385.76,28,105373,0,2024,9,12,2024,9,8,2024,10,6,29,Yes,Usage mismatch
INV105374,CUST007341,SVC5499,AGT120,2023-11-14,Paid,Bill Payment,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2023-11-09,2023-12-07,Circle-West,5,2.2,28,105374,0,2023,11,14,2023,11,9,2023,12,7,29,Yes,Usage mismatch
INV105375,CUST004357,SVC4760,AGT079,2023-09-13,Paid,Recharge,Cash,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2023-09-12,2023-10-13,Circle-South,5,4.01,31,105375,0,2023,9,13,2023,9,12,2023,10,13,32,Yes,Usage mismatch
INV105376,CUST006250,SVC5186,AGT122,2024-05-22,Paid,Plan Change,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-05-21,2024-06-18,Circle-West,200,123.2,28,105376,0,2024,5,22,2024,5,21,2024,6,18,29,Yes,Usage mismatch
INV105383,CUST007979,SVC1507,AGT134,2024-10-01,Paid,Recharge,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-09-26,2024-10-24,Circle-East,10,7.56,28,105383,0,2024,10,1,2024,9,26,2024,10,24,29,Yes,Usage mismatch
INV105388,CUST001100,SVC2636,AGT140,2023-09-30,Paid,Renewal,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2023-09-26,2023-10-27,Circle-East,10,7.77,31,105388,0,2023,9,30,2023,9,26,2023,10,27,32,Yes,Usage mismatch
INV105392,CUST005384,SVC1289,AGT087,2024-07-04,Paid,Bill Payment,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-07-03,2024-07-31,Circle-East,50,24.81,28,105392,0,2024,7,4,2024,7,3,2024,7,31,29,Yes,Usage mismatch
INV105397,CUST000113,SVC5596,AGT002,2025-01-01,Paid,New Connection,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-12-27,2025-01-27,Circle-South,100,0.91,31,105397,0,2025,1,1,2024,12,27,2025,1,27,32,Yes,Usage mismatch
INV105398,CUST002491,SVC1694,AGT087,2025-03-17,Paid,Recharge,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2025-03-14,2025-04-14,Circle-West,25,2.52,31,105398,0,2025,3,17,2025,3,14,2025,4,14,32,Yes,Usage mismatch
INV105400,CUST001581,SVC7470,AGT018,2024-11-26,Paid,Bill Payment,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-11-21,2024-12-22,Circle-East,750,193.25,31,105400,0,2024,11,26,2024,11,21,2024,12,22,32,Yes,Usage mismatch
INV105416,CUST005950,SVC1551,AGT037,2024-12-15,Paid,Bill Payment,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-12-11,2025-01-08,Circle-North,30,1.97,28,105416,0,2024,12,15,2024,12,11,2025,1,8,29,Yes,Usage mismatch
INV105418,CUST003067,SVC8353,AGT041,2024-07-01,Paid,Recharge,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-06-29,2024-07-27,Circle-South,10,8.98,28,105418,0,2024,7,1,2024,6,29,2024,7,27,29,Yes,Usage mismatch
INV105421,CUST002288,SVC9510,AGT050,2024-12-15,Paid,Plan Change,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-12-13,2025-01-13,Circle-West,50,42.32,31,105421,0,2024,12,15,2024,12,13,2025,1,13,32,Yes,Usage mismatch
INV105429,CUST004292,SVC9796,AGT113,2024-06-30,Paid,Plan Change,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-06-29,2024-07-30,Circle-South,750,137.7,31,105429,0,2024,6,30,2024,6,29,2024,7,30,32,Yes,Usage mismatch
INV105439,CUST000674,SVC5555,AGT133,2024-10-15,Paid,New Connection,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-10-14,2024-11-14,Circle-West,100,5.69,31,105439,0,2024,10,15,2024,10,14,2024,11,14,32,Yes,Usage mismatch
INV105441,CUST000560,SVC4084,AGT033,2024-04-16,Paid,New Connection,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-04-14,2024-05-15,Rural-Zone,100,83.93,31,105441,0,2024,4,16,2024,4,14,2024,5,15,32,Yes,Usage mismatch
INV105443,CUST006403,SVC8424,AGT081,2025-04-11,Paid,Bill Payment,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2025-04-07,2025-05-08,Rural-Zone,40,5.25,31,105443,0,2025,4,11,2025,4,7,2025,5,8,32,Yes,Usage mismatch
INV105446,CUST006688,SVC7826,AGT038,2024-06-15,Paid,Recharge,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-06-11,2024-07-09,Circle-South,75,69.37,28,105446,0,2024,6,15,2024,6,11,2024,7,9,29,Yes,Usage mismatch
INV105448,CUST000352,SVC3830,AGT118,2024-05-21,Paid,Renewal,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-05-18,2024-06-18,Metro-B,75,48.97,31,105448,0,2024,5,21,2024,5,18,2024,6,18,32,Yes,Usage mismatch
INV105449,CUST001174,SVC3267,AGT010,2023-10-05,Paid,Plan Change,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2023-09-30,2023-10-31,Metro-A,200,130.23,31,105449,0,2023,10,5,2023,9,30,2023,10,31,32,Yes,Usage mismatch
INV105451,CUST004003,SVC1128,AGT001,2025-01-09,Paid,Bill Payment,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2025-01-06,2025-02-06,Circle-South,150,141.96,31,105451,0,2025,1,9,2025,1,6,2025,2,6,32,Yes,Usage mismatch
INV105452,CUST001685,SVC3882,AGT041,2024-05-17,Paid,Recharge,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-05-16,2024-06-13,Circle-South,10,7.13,28,105452,0,2024,5,17,2024,5,16,2024,6,13,29,Yes,Usage mismatch
INV105455,CUST004490,SVC6617,AGT138,2025-04-17,Paid,Plan Change,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-04-15,2025-05-13,Circle-East,750,532.23,28,105455,0,2025,4,17,2025,4,15,2025,5,13,29,Yes,Usage mismatch
INV105458,CUST001046,SVC6404,AGT120,2023-09-07,Paid,New Connection,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2023-09-02,2023-09-30,Circle-South,50,12.69,28,105458,0,2023,9,7,2023,9,2,2023,9,30,29,Yes,Usage mismatch
INV105459,CUST002459,SVC5155,AGT088,2024-12-09,Paid,Renewal,Cash,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2024-12-05,2025-01-02,Rural-Zone,5,4.0,28,105459,0,2024,12,9,2024,12,5,2025,1,2,29,Yes,Usage mismatch
INV105464,CUST000582,SVC3533,AGT100,2024-04-05,Paid,Renewal,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-04-04,2024-05-02,Metro-A,750,349.75,28,105464,0,2024,4,5,2024,4,4,2024,5,2,29,Yes,Usage mismatch
INV105473,CUST004219,SVC9697,AGT129,2024-05-26,Paid,Renewal,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2024-05-23,2024-06-20,Circle-West,150,104.91,28,105473,0,2024,5,26,2024,5,23,2024,6,20,29,Yes,Usage mismatch
INV105477,CUST005852,SVC9274,AGT079,2024-05-02,Paid,New Connection,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-04-27,2024-05-25,Metro-A,25,6.6,28,105477,0,2024,5,2,2024,4,27,2024,5,25,29,Yes,Usage mismatch
INV105479,CUST001207,SVC6326,AGT139,2024-07-31,Paid,Plan Change,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-07-29,2024-08-29,Circle-South,15,13.66,31,105479,0,2024,7,31,2024,7,29,2024,8,29,32,Yes,Usage mismatch
INV105480,CUST002201,SVC6398,AGT012,2025-02-13,Paid,New Connection,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2025-02-11,2025-03-14,Circle-North,15,10.27,31,105480,0,2025,2,13,2025,2,11,2025,3,14,32,Yes,Usage mismatch
INV105483,CUST001689,SVC5937,AGT131,2025-08-01,Paid,Bill Payment,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2025-07-30,2025-08-30,Circle-North,10,5.94,31,105483,0,2025,8,1,2025,7,30,2025,8,30,32,Yes,Usage mismatch
INV105485,CUST004124,SVC8879,AGT095,2023-11-27,Paid,Recharge,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2023-11-22,2023-12-23,Circle-North,1000,616.07,31,105485,0,2023,11,27,2023,11,22,2023,12,23,32,Yes,Usage mismatch
INV105491,CUST001909,SVC2294,AGT010,2025-07-22,Paid,Bill Payment,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2025-07-21,2025-08-18,Circle-South,40,17.97,28,105491,0,2025,7,22,2025,7,21,2025,8,18,29,Yes,Usage mismatch
INV105493,CUST002945,SVC7295,AGT104,2024-12-08,Paid,New Connection,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-12-04,2025-01-04,Rural-Zone,750,435.14,31,105493,0,2024,12,8,2024,12,4,2025,1,4,32,Yes,Usage mismatch
INV105494,CUST005785,SVC1285,AGT124,2024-12-24,Paid,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-12-19,2025-01-19,Circle-South,500,410.18,31,105494,0,2024,12,24,2024,12,19,2025,1,19,32,Yes,Usage mismatch
INV105495,CUST004040,SVC6271,AGT058,2025-03-31,Paid,Plan Change,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2025-03-26,2025-04-23,Circle-South,15,0.32,28,105495,0,2025,3,31,2025,3,26,2025,4,23,29,Yes,Usage mismatch
INV105496,CUST004848,SVC7685,AGT149,2023-10-27,Paid,New Connection,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2023-10-22,2023-11-19,Circle-West,50,23.83,28,105496,0,2023,10,27,2023,10,22,2023,11,19,29,Yes,Usage mismatch
INV105498,CUST003409,SVC3509,AGT087,2024-03-20,Paid,Renewal,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-03-17,2024-04-14,Rural-Zone,40,6.56,28,105498,0,2024,3,20,2024,3,17,2024,4,14,29,Yes,Usage mismatch
INV105500,CUST002851,SVC4809,AGT075,2025-01-07,Paid,Bill Payment,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2025-01-06,2025-02-06,Metro-B,25,12.04,31,105500,0,2025,1,7,2025,1,6,2025,2,6,32,Yes,Usage mismatch
INV105502,CUST004112,SVC2294,AGT143,2025-08-07,Paid,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2025-08-05,2025-09-05,Circle-West,40,35.71,31,105502,0,2025,8,7,2025,8,5,2025,9,5,32,Yes,Usage mismatch
INV105503,CUST001851,SVC5661,AGT012,2025-05-08,Paid,Plan Change,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-05-04,2025-06-01,Circle-South,5,0.57,28,105503,0,2025,5,8,2025,5,4,2025,6,1,29,Yes,Usage mismatch
INV105505,CUST000510,SVC1463,AGT004,2023-11-05,Paid,New Connection,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2023-10-31,2023-11-28,Metro-B,75,1.28,28,105505,0,2023,11,5,2023,10,31,2023,11,28,29,Yes,Usage mismatch
INV105507,CUST005411,SVC2278,AGT149,2024-12-25,Paid,Plan Change,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-12-20,2025-01-20,Rural-Zone,500,51.75,31,105507,0,2024,12,25,2024,12,20,2025,1,20,32,Yes,Usage mismatch
INV105508,CUST005822,SVC7889,AGT074,2025-03-06,Paid,Renewal,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2025-03-03,2025-03-31,Metro-A,15,9.19,28,105508,0,2025,3,6,2025,3,3,2025,3,31,29,Yes,Usage mismatch
INV105509,CUST005639,SVC9934,AGT051,2024-01-05,Paid,Plan Change,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2023-12-31,2024-01-28,Circle-North,1000,354.64,28,105509,0,2024,1,5,2023,12,31,2024,1,28,29,Yes,Usage mismatch
INV105510,CUST005158,SVC2708,AGT075,2023-09-24,Paid,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2023-09-20,2023-10-18,Circle-West,750,662.96,28,105510,0,2023,9,24,2023,9,20,2023,10,18,29,Yes,Usage mismatch
INV105511,CUST006459,SVC4673,AGT058,2024-06-10,Paid,Bill Payment,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-06-08,2024-07-09,Rural-Zone,200,164.48,31,105511,0,2024,6,10,2024,6,8,2024,7,9,32,Yes,Usage mismatch
INV105512,CUST004381,SVC7202,AGT140,2025-08-31,Paid,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-08-27,2025-09-24,Circle-South,750,403.68,28,105512,0,2025,8,31,2025,8,27,2025,9,24,29,Yes,Usage mismatch
INV105513,CUST006929,SVC3585,AGT118,2023-10-13,Paid,Recharge,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2023-10-08,2023-11-08,Metro-A,10,3.66,31,105513,0,2023,10,13,2023,10,8,2023,11,8,32,Yes,Usage mismatch
INV105516,CUST005989,SVC5066,AGT122,2025-05-10,Paid,Plan Change,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-05-06,2025-06-06,Metro-B,5,0.91,31,105516,0,2025,5,10,2025,5,6,2025,6,6,32,Yes,Usage mismatch
INV105520,CUST004161,SVC9606,AGT004,2025-06-01,Paid,Plan Change,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-05-28,2025-06-28,Rural-Zone,30,22.77,31,105520,0,2025,6,1,2025,5,28,2025,6,28,32,Yes,Usage mismatch
INV105522,CUST005601,SVC1522,AGT113,2023-10-07,Paid,Bill Payment,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2023-10-02,2023-11-02,Circle-East,75,35.49,31,105522,0,2023,10,7,2023,10,2,2023,11,2,32,Yes,Usage mismatch
INV105523,CUST001544,SVC2361,AGT089,2025-06-05,Paid,Renewal,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-05-31,2025-07-01,Rural-Zone,200,79.31,31,105523,0,2025,6,5,2025,5,31,2025,7,1,32,Yes,Usage mismatch
INV105525,CUST006181,SVC3594,AGT076,2024-12-10,Paid,Bill Payment,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-12-09,2025-01-06,Circle-West,750,501.07,28,105525,0,2024,12,10,2024,12,9,2025,1,6,29,Yes,Usage mismatch
INV105528,CUST003049,SVC7523,AGT109,2025-04-21,Paid,Recharge,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2025-04-19,2025-05-20,Metro-A,50,40.24,31,105528,0,2025,4,21,2025,4,19,2025,5,20,32,Yes,Usage mismatch
INV105529,CUST000060,SVC5387,AGT086,2024-07-30,Paid,Bill Payment,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-07-26,2024-08-26,Rural-Zone,200,88.31,31,105529,0,2024,7,30,2024,7,26,2024,8,26,32,Yes,Usage mismatch
INV105533,CUST001502,SVC5052,AGT053,2025-08-21,Paid,Renewal,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2025-08-18,2025-09-15,Circle-East,25,19.16,28,105533,0,2025,8,21,2025,8,18,2025,9,15,29,Yes,Usage mismatch
INV105534,CUST003365,SVC7654,AGT050,2023-09-15,Paid,New Connection,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2023-09-10,2023-10-08,Metro-B,150,49.72,28,105534,0,2023,9,15,2023,9,10,2023,10,8,29,Yes,Usage mismatch
INV105541,CUST005065,SVC2699,AGT045,2025-07-18,Paid,Recharge,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2025-07-17,2025-08-14,Rural-Zone,100,3.28,28,105541,0,2025,7,18,2025,7,17,2025,8,14,29,Yes,Usage mismatch
INV105545,CUST006095,SVC4471,AGT001,2025-08-10,Paid,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2025-08-09,2025-09-09,Metro-B,40,19.41,31,105545,0,2025,8,10,2025,8,9,2025,9,9,32,Yes,Usage mismatch
INV105548,CUST007750,SVC6345,AGT145,2025-05-28,Paid,New Connection,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2025-05-26,2025-06-23,Circle-West,50,11.26,28,105548,0,2025,5,28,2025,5,26,2025,6,23,29,Yes,Usage mismatch
INV105552,CUST000793,SVC7556,AGT050,2024-06-29,Paid,Recharge,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-06-25,2024-07-23,Circle-East,30,23.16,28,105552,0,2024,6,29,2024,6,25,2024,7,23,29,Yes,Usage mismatch
