Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle,Invoice_Num_Int,Is_Duplicate,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Leakage,Anomaly_type
INV101887,CUST003041,SVC7247,AGT102,2024-05-12,Pending,Renewal,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2024-05-10,2024-06-10,Circle-South,150,112.08,31,101887,0,2024,5,12,2024,5,10,2024,6,10,32,No,No anomaly
INV101888,CUST002263,SVC3239,AGT062,2024-12-28,Pending,Renewal,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2024-12-27,2025-01-26,Circle-West,50,41.33,30,101888,0,2024,12,28,2024,12,27,2025,1,26,31,No,No anomaly
INV101889,CUST006666,SVC5684,AGT014,2025-08-12,Pending,Renewal,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-08-10,2025-09-07,Circle-East,200,23.28,28,101889,0,2025,8,12,2025,8,10,2025,9,7,29,No,No anomaly
INV101890,CUST002466,SVC6189,AGT080,2025-08-03,Pending,Plan Change,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2025-08-01,2025-08-31,Rural-Zone,500,387.87,30,101890,0,2025,8,3,2025,8,1,2025,8,31,31,No,No anomaly
INV101892,CUST001164,SVC2970,AGT021,2024-08-02,Pending,Renewal,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2024-07-28,2024-08-25,Circle-East,200,174.75,28,101892,0,2024,8,2,2024,7,28,2024,8,25,29,No,No anomaly
INV101893,CUST002972,SVC5577,AGT046,2024-04-01,Pending,Recharge,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2024-03-29,2024-04-29,Rural-Zone,5,0.74,31,101893,0,2024,4,1,2024,3,29,2024,4,29,32,No,Usage mismatch
INV101894,CUST001590,SVC3680,AGT007,2023-12-16,Paid,Bill Payment,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2023-12-12,2024-01-09,Rural-Zone,25,2.67,28,101894,0,2023,12,16,2023,12,12,2024,1,9,29,No,Usage mismatch
INV101895,CUST004730,SVC8044,AGT103,2025-02-01,Pending,Renewal,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2025-01-28,2025-02-27,Metro-B,15,6.45,30,101895,0,2025,2,1,2025,1,28,2025,2,27,31,No,No anomaly
INV101896,CUST005290,SVC1764,AGT092,2023-10-11,Pending,Plan Change,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2023-10-10,2023-11-09,Circle-South,150,129.82,30,101896,0,2023,10,11,2023,10,10,2023,11,9,31,No,No anomaly
INV101897,CUST005393,SVC1747,AGT010,2024-02-22,Pending,New Connection,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2024-02-19,2024-03-20,Circle-South,200,123.32,30,101897,0,2024,2,22,2024,2,19,2024,3,20,31,No,No anomaly
INV101899,CUST001783,SVC7520,AGT136,2024-09-12,Paid,New Connection,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2024-09-07,2024-10-07,Metro-B,1000,730.78,30,101899,0,2024,9,12,2024,9,7,2024,10,7,31,No,No anomaly
INV101900,CUST002876,SVC3525,AGT133,2024-08-22,Pending,Recharge,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-08-20,2024-09-19,Circle-West,100,59.13,30,101900,0,2024,8,22,2024,8,20,2024,9,19,31,No,No anomaly
INV101901,CUST002818,SVC3094,AGT096,2024-01-21,Pending,Bill Payment,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-01-19,2024-02-19,Rural-Zone,75,55.87,31,101901,0,2024,1,21,2024,1,19,2024,2,19,32,No,No anomaly
INV101902,CUST005679,SVC8253,AGT059,2024-02-13,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-02-11,2024-03-12,Circle-East,500,71.62,30,101902,0,2024,2,13,2024,2,11,2024,3,12,31,No,No anomaly
INV101903,CUST005663,SVC4638,AGT091,2024-01-21,Pending,Plan Change,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-01-18,2024-02-17,Metro-B,500,405.11,30,101903,0,2024,1,21,2024,1,18,2024,2,17,31,No,No anomaly
INV101904,CUST003847,SVC7506,AGT024,2025-05-14,Pending,New Connection,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2025-05-09,2025-06-08,Circle-South,10,9.23,30,101904,0,2025,5,14,2025,5,9,2025,6,8,31,No,No anomaly
INV101905,CUST000990,SVC9284,AGT041,2024-09-11,Pending,Plan Change,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-09-07,2024-10-07,Metro-A,75,56.14,30,101905,0,2024,9,11,2024,9,7,2024,10,7,31,No,No anomaly
INV101907,CUST002116,SVC7595,AGT123,2024-07-14,Pending,Plan Change,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2024-07-10,2024-08-07,Circle-South,200,101.49,28,101907,0,2024,7,14,2024,7,10,2024,8,7,29,No,No anomaly
INV101908,CUST001252,SVC3320,AGT042,2023-11-18,Paid,Bill Payment,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2023-11-16,2023-12-16,Circle-West,15,14.0,30,101908,0,2023,11,18,2023,11,16,2023,12,16,31,No,No anomaly
INV101910,CUST005375,SVC1807,AGT100,2024-10-09,Pending,Plan Change,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2024-10-07,2024-11-04,Circle-West,5,1.0,28,101910,0,2024,10,9,2024,10,7,2024,11,4,29,No,No anomaly
INV101911,CUST002225,SVC7501,AGT126,2024-02-14,Paid,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-02-13,2024-03-14,Rural-Zone,750,378.75,30,101911,0,2024,2,14,2024,2,13,2024,3,14,31,No,No anomaly
INV101913,CUST000470,SVC9334,AGT074,2024-06-21,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-06-17,2024-07-17,Circle-East,50,19.06,30,101913,0,2024,6,21,2024,6,17,2024,7,17,31,No,No anomaly
INV101914,CUST005985,SVC5535,AGT122,2024-11-30,Pending,New Connection,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-11-27,2024-12-28,Circle-North,750,45.07,31,101914,0,2024,11,30,2024,11,27,2024,12,28,32,No,No anomaly
INV101915,CUST003508,SVC5385,AGT019,2023-12-19,Paid,New Connection,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2023-12-17,2024-01-16,Rural-Zone,40,13.99,30,101915,0,2023,12,19,2023,12,17,2024,1,16,31,No,No anomaly
INV101916,CUST007646,SVC2496,AGT148,2023-10-17,Pending,Recharge,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2023-10-13,2023-11-10,Metro-B,1000,16.06,28,101916,0,2023,10,17,2023,10,13,2023,11,10,29,No,No anomaly
INV101917,CUST001515,SVC1986,AGT123,2024-07-21,Pending,New Connection,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-07-16,2024-08-13,Metro-B,1000,339.87,28,101917,0,2024,7,21,2024,7,16,2024,8,13,29,No,No anomaly
INV101918,CUST000583,SVC9128,AGT025,2025-07-25,Paid,Plan Change,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-07-21,2025-08-20,Circle-West,30,19.0,30,101918,0,2025,7,25,2025,7,21,2025,8,20,31,No,No anomaly
INV101920,CUST001352,SVC7985,AGT126,2025-04-30,Pending,Recharge,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2025-04-29,2025-05-27,Metro-A,750,153.63,28,101920,0,2025,4,30,2025,4,29,2025,5,27,29,No,No anomaly
INV101921,CUST000232,SVC8542,AGT087,2024-01-14,Pending,Bill Payment,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-01-10,2024-02-09,Circle-East,500,320.6,30,101921,0,2024,1,14,2024,1,10,2024,2,9,31,No,No anomaly
INV101922,CUST006887,SVC4407,AGT147,2024-12-30,Pending,Renewal,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-12-25,2025-01-25,Metro-A,750,251.1,31,101922,0,2024,12,30,2024,12,25,2025,1,25,32,No,No anomaly
INV101923,CUST000253,SVC9396,AGT149,2025-08-13,Pending,Renewal,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-08-09,2025-09-09,Metro-B,200,58.67,31,101923,0,2025,8,13,2025,8,9,2025,9,9,32,No,No anomaly
INV101924,CUST002884,SVC1385,AGT090,2025-05-16,Paid,Recharge,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2025-05-14,2025-06-13,Circle-South,100,55.68,30,101924,0,2025,5,16,2025,5,14,2025,6,13,31,No,No anomaly
INV101925,CUST005825,SVC1818,AGT001,2024-03-24,Pending,Plan Change,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-03-20,2024-04-20,Circle-East,25,11.4,31,101925,0,2024,3,24,2024,3,20,2024,4,20,32,No,No anomaly
INV101926,CUST002440,SVC8337,AGT116,2024-11-25,Pending,Renewal,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-11-22,2024-12-20,Circle-South,10,4.72,28,101926,0,2024,11,25,2024,11,22,2024,12,20,29,No,No anomaly
INV101929,CUST005702,SVC7228,AGT058,2024-04-12,Pending,Renewal,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-04-11,2024-05-11,Metro-A,10,1.3,30,101929,0,2024,4,12,2024,4,11,2024,5,11,31,No,No anomaly
INV101932,CUST003392,SVC8120,AGT064,2024-12-16,Pending,Renewal,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-12-12,2025-01-12,Rural-Zone,1000,876.47,31,101932,0,2024,12,16,2024,12,12,2025,1,12,32,No,No anomaly
INV101933,CUST006436,SVC2195,AGT079,2024-05-23,Pending,Bill Payment,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-05-21,2024-06-21,Circle-South,25,16.84,31,101933,0,2024,5,23,2024,5,21,2024,6,21,32,No,Usage mismatch
INV101934,CUST003694,SVC5670,AGT058,2023-11-10,Pending,Bill Payment,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2023-11-08,2023-12-09,Circle-South,500,131.0,31,101934,0,2023,11,10,2023,11,8,2023,12,9,32,No,No anomaly
INV101936,CUST001292,SVC2697,AGT003,2024-12-28,Pending,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-12-26,2025-01-26,Metro-B,750,71.08,31,101936,0,2024,12,28,2024,12,26,2025,1,26,32,No,No anomaly
INV101937,CUST002469,SVC9496,AGT090,2024-03-12,Paid,Plan Change,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-03-08,2024-04-07,Circle-West,100,45.5,30,101937,0,2024,3,12,2024,3,8,2024,4,7,31,No,No anomaly
INV101938,CUST001081,SVC3058,AGT010,2023-12-20,Pending,Plan Change,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2023-12-17,2024-01-14,Metro-A,750,570.25,28,101938,0,2023,12,20,2023,12,17,2024,1,14,29,No,No anomaly
INV101939,CUST000526,SVC3431,AGT058,2024-04-25,Pending,Bill Payment,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-04-21,2024-05-22,Rural-Zone,25,9.06,31,101939,0,2024,4,25,2024,4,21,2024,5,22,32,No,No anomaly
INV101941,CUST004771,SVC6527,AGT121,2023-12-03,Pending,New Connection,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2023-11-28,2023-12-29,Circle-South,40,7.23,31,101941,0,2023,12,3,2023,11,28,2023,12,29,32,No,No anomaly
INV101943,CUST004441,SVC7078,AGT013,2025-01-24,Paid,Plan Change,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2025-01-23,2025-02-22,Metro-B,10,2.12,30,101943,0,2025,1,24,2025,1,23,2025,2,22,31,No,No anomaly
INV101944,CUST001597,SVC6079,AGT118,2023-12-15,Paid,Renewal,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2023-12-13,2024-01-12,Circle-North,150,122.26,30,101944,0,2023,12,15,2023,12,13,2024,1,12,31,No,No anomaly
INV101947,CUST007965,SVC8983,AGT113,2024-10-29,Paid,Renewal,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-10-27,2024-11-26,Circle-South,40,24.57,30,101947,0,2024,10,29,2024,10,27,2024,11,26,31,No,No anomaly
INV101948,CUST000479,SVC3542,AGT059,2023-11-21,Paid,Bill Payment,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2023-11-18,2023-12-18,Rural-Zone,15,11.99,30,101948,0,2023,11,21,2023,11,18,2023,12,18,31,No,No anomaly
INV101949,CUST002772,SVC3968,AGT115,2024-12-08,Pending,Renewal,Cash,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2024-12-06,2025-01-05,Rural-Zone,5,2.01,30,101949,0,2024,12,8,2024,12,6,2025,1,5,31,No,No anomaly
INV101950,CUST001916,SVC1152,AGT035,2023-09-18,Paid,New Connection,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2023-09-16,2023-10-16,Circle-North,100,59.24,30,101950,0,2023,9,18,2023,9,16,2023,10,16,31,No,No anomaly
INV101951,CUST001882,SVC1359,AGT057,2024-04-19,Paid,Plan Change,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-04-17,2024-05-17,Circle-South,40,33.36,30,101951,0,2024,4,19,2024,4,17,2024,5,17,31,No,No anomaly
INV101952,CUST002992,SVC1175,AGT113,2024-04-21,Pending,Recharge,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-04-20,2024-05-20,Rural-Zone,10,7.44,30,101952,0,2024,4,21,2024,4,20,2024,5,20,31,No,No anomaly
INV101953,CUST006131,SVC1928,AGT045,2024-06-19,Pending,Renewal,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2024-06-16,2024-07-17,Circle-North,40,9.47,31,101953,0,2024,6,19,2024,6,16,2024,7,17,32,No,Usage mismatch
INV101954,CUST004556,SVC5232,AGT125,2025-07-22,Paid,Plan Change,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2025-07-20,2025-08-19,Metro-A,50,34.9,30,101954,0,2025,7,22,2025,7,20,2025,8,19,31,No,No anomaly
INV101957,CUST007852,SVC2664,AGT122,2023-11-08,Pending,Recharge,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2023-11-03,2023-12-01,Rural-Zone,750,519.87,28,101957,0,2023,11,8,2023,11,3,2023,12,1,29,No,No anomaly
INV101958,CUST000410,SVC7329,AGT093,2024-03-04,Paid,Bill Payment,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-02-28,2024-03-29,Circle-East,10,8.79,30,101958,0,2024,3,4,2024,2,28,2024,3,29,31,No,No anomaly
INV101960,CUST004373,SVC5616,AGT066,2024-07-15,Pending,Bill Payment,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-07-12,2024-08-12,Circle-West,75,28.09,31,101960,0,2024,7,15,2024,7,12,2024,8,12,32,No,No anomaly
INV101962,CUST000344,SVC4861,AGT089,2024-03-14,Pending,Bill Payment,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2024-03-09,2024-04-08,Rural-Zone,50,45.89,30,101962,0,2024,3,14,2024,3,9,2024,4,8,31,No,No anomaly
INV101963,CUST007070,SVC8941,AGT075,2023-10-17,Pending,New Connection,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2023-10-16,2023-11-16,Circle-West,200,162.46,31,101963,0,2023,10,17,2023,10,16,2023,11,16,32,No,Usage mismatch
INV101964,CUST005075,SVC5125,AGT091,2024-06-10,Paid,Plan Change,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-06-07,2024-07-07,Circle-North,75,41.88,30,101964,0,2024,6,10,2024,6,7,2024,7,7,31,No,No anomaly
INV101966,CUST002370,SVC3451,AGT037,2024-11-09,Paid,New Connection,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-11-07,2024-12-07,Metro-B,750,257.01,30,101966,0,2024,11,9,2024,11,7,2024,12,7,31,No,No anomaly
INV101967,CUST001576,SVC4199,AGT001,2024-10-25,Pending,Bill Payment,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-10-22,2024-11-22,Metro-B,25,20.19,31,101967,0,2024,10,25,2024,10,22,2024,11,22,32,No,Usage mismatch
INV101968,CUST006829,SVC1303,AGT079,2024-11-16,Pending,Bill Payment,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2024-11-13,2024-12-11,Circle-East,30,25.0,28,101968,0,2024,11,16,2024,11,13,2024,12,11,29,No,No anomaly
INV101969,CUST003807,SVC1340,AGT043,2025-04-25,Pending,New Connection,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2025-04-20,2025-05-21,Circle-North,40,0.45,31,101969,0,2025,4,25,2025,4,20,2025,5,21,32,No,Usage mismatch
INV101972,CUST002939,SVC3516,AGT005,2024-06-28,Paid,Recharge,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-06-25,2024-07-23,Circle-South,10,1.52,28,101972,0,2024,6,28,2024,6,25,2024,7,23,29,No,Usage mismatch
INV101973,CUST003022,SVC3583,AGT039,2025-01-28,Paid,Bill Payment,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2025-01-26,2025-02-25,Metro-A,40,1.06,30,101973,0,2025,1,28,2025,1,26,2025,2,25,31,No,No anomaly
INV101975,CUST005099,SVC5860,AGT047,2024-01-08,Pending,New Connection,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2024-01-06,2024-02-06,Circle-South,150,24.56,31,101975,0,2024,1,8,2024,1,6,2024,2,6,32,No,No anomaly
INV101978,CUST001417,SVC2249,AGT096,2024-09-04,Paid,Renewal,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-09-02,2024-10-02,Circle-West,200,180.45,30,101978,0,2024,9,4,2024,9,2,2024,10,2,31,No,No anomaly
INV101979,CUST004390,SVC9183,AGT103,2024-02-17,Pending,Renewal,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2024-02-15,2024-03-17,Metro-A,30,15.49,31,101979,0,2024,2,17,2024,2,15,2024,3,17,32,No,No anomaly
INV101980,CUST000480,SVC7380,AGT080,2023-12-20,Pending,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2023-12-17,2024-01-17,Metro-B,200,105.69,31,101980,0,2023,12,20,2023,12,17,2024,1,17,32,No,No anomaly
INV101981,CUST004117,SVC9156,AGT114,2023-09-08,Paid,Bill Payment,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2023-09-04,2023-10-04,Metro-B,200,108.3,30,101981,0,2023,9,8,2023,9,4,2023,10,4,31,No,No anomaly
INV101982,CUST007129,SVC7542,AGT080,2023-12-02,Pending,New Connection,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2023-11-28,2023-12-26,Circle-South,40,10.71,28,101982,0,2023,12,2,2023,11,28,2023,12,26,29,No,No anomaly
INV101983,CUST001155,SVC8145,AGT038,2024-03-27,Paid,Plan Change,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-03-24,2024-04-23,Metro-B,500,53.1,30,101983,0,2024,3,27,2024,3,24,2024,4,23,31,No,No anomaly
INV101991,CUST004110,SVC7313,AGT053,2025-07-30,Paid,Plan Change,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2025-07-28,2025-08-27,Circle-South,15,12.57,30,101991,0,2025,7,30,2025,7,28,2025,8,27,31,No,No anomaly
INV101993,CUST000891,SVC1013,AGT020,2024-11-20,Pending,Plan Change,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-11-15,2024-12-13,Circle-West,100,91.69,28,101993,0,2024,11,20,2024,11,15,2024,12,13,29,No,No anomaly
INV101994,CUST004429,SVC9324,AGT058,2024-01-12,Paid,Renewal,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-01-10,2024-02-09,Circle-South,500,47.1,30,101994,0,2024,1,12,2024,1,10,2024,2,9,31,No,No anomaly
INV101995,CUST006261,SVC1324,AGT104,2024-04-14,Pending,Recharge,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2024-04-10,2024-05-11,Circle-South,200,134.57,31,101995,0,2024,4,14,2024,4,10,2024,5,11,32,No,No anomaly
INV101997,CUST003643,SVC7713,AGT030,2023-09-29,Paid,Recharge,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2023-09-24,2023-10-24,Circle-West,15,6.66,30,101997,0,2023,9,29,2023,9,24,2023,10,24,31,No,No anomaly
INV101999,CUST007810,SVC7541,AGT137,2024-08-11,Pending,Recharge,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-08-07,2024-09-07,Metro-B,100,35.02,31,101999,0,2024,8,11,2024,8,7,2024,9,7,32,No,No anomaly
INV102001,CUST005147,SVC1147,AGT114,2025-02-28,Pending,Renewal,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2025-02-23,2025-03-25,Circle-East,25,15.94,30,102001,0,2025,2,28,2025,2,23,2025,3,25,31,No,No anomaly
INV102002,CUST005058,SVC7750,AGT109,2025-07-22,Pending,Bill Payment,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-07-19,2025-08-16,Metro-A,200,27.12,28,102002,0,2025,7,22,2025,7,19,2025,8,16,29,No,No anomaly
INV102003,CUST000032,SVC8492,AGT079,2024-07-01,Pending,Recharge,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2024-06-27,2024-07-28,Circle-East,40,0.82,31,102003,0,2024,7,1,2024,6,27,2024,7,28,32,No,Usage mismatch
INV102004,CUST007812,SVC9340,AGT050,2023-08-31,Pending,Bill Payment,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2023-08-28,2023-09-28,Circle-East,40,10.48,31,102004,0,2023,8,31,2023,8,28,2023,9,28,32,No,No anomaly
INV102007,CUST001144,SVC8515,AGT011,2025-04-06,Paid,Recharge,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-04-05,2025-05-05,Circle-North,30,4.67,30,102007,0,2025,4,6,2025,4,5,2025,5,5,31,No,No anomaly
INV102008,CUST006829,SVC5139,AGT092,2023-12-25,Paid,Bill Payment,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2023-12-20,2024-01-19,Rural-Zone,200,51.41,30,102008,0,2023,12,25,2023,12,20,2024,1,19,31,No,No anomaly
INV102010,CUST007001,SVC2736,AGT142,2024-09-07,Pending,Renewal,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-09-02,2024-10-03,Rural-Zone,500,124.41,31,102010,0,2024,9,7,2024,9,2,2024,10,3,32,No,No anomaly
INV102011,CUST000388,SVC1010,AGT055,2023-12-14,Pending,New Connection,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2023-12-10,2024-01-09,Circle-North,50,43.47,30,102011,0,2023,12,14,2023,12,10,2024,1,9,31,No,No anomaly
INV102016,CUST007821,SVC7913,AGT144,2025-03-10,Pending,Recharge,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-03-06,2025-04-03,Circle-North,200,126.4,28,102016,0,2025,3,10,2025,3,6,2025,4,3,29,No,No anomaly
INV102017,CUST001033,SVC2914,AGT083,2023-11-19,Paid,Renewal,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2023-11-15,2023-12-15,Circle-East,30,22.44,30,102017,0,2023,11,19,2023,11,15,2023,12,15,31,No,No anomaly
INV102018,CUST001510,SVC3962,AGT032,2024-11-20,Pending,Bill Payment,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-11-17,2024-12-17,Circle-North,10,7.3,30,102018,0,2024,11,20,2024,11,17,2024,12,17,31,No,No anomaly
INV102019,CUST002119,SVC9174,AGT079,2025-06-11,Pending,Recharge,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2025-06-08,2025-07-09,Circle-North,100,75.35,31,102019,0,2025,6,11,2025,6,8,2025,7,9,32,No,Usage mismatch
INV102020,CUST004922,SVC8161,AGT084,2023-11-21,Pending,Plan Change,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2023-11-18,2023-12-19,Rural-Zone,1000,567.42,31,102020,0,2023,11,21,2023,11,18,2023,12,19,32,No,No anomaly
INV102021,CUST000671,SVC3247,AGT074,2023-10-29,Paid,Renewal,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2023-10-26,2023-11-25,Circle-North,75,34.85,30,102021,0,2023,10,29,2023,10,26,2023,11,25,31,No,No anomaly
INV102022,CUST002041,SVC7461,AGT033,2023-10-13,Paid,Plan Change,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2023-10-08,2023-11-07,Rural-Zone,50,0.16,30,102022,0,2023,10,13,2023,10,8,2023,11,7,31,No,No anomaly
