Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt
INV12501,CUST9386,SRV003,2023-07-05,Pending,No Leakage,Return,Net Banking,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,5,48.0,400.0,528.0,0.0,528.0,80.0,0.12,80,0,Main Store,CASH013,SUP119,09:42:23,New,Online,No Anomaly,12501,0,528.0
INV12502,CUST5658,SRV003,2023-11-26,Paid,No Leakage,Return,Credit Card,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,9,48.6,405.0,533.6,533.6,0.0,45.0,0.12,80,0,Branch B,CASH009,SUP192,11:46:53,New,Phone,No Anomaly,12502,0,533.6
INV12516,CUST7771,SRV003,2023-04-26,Paid,Anomaly,Sale,UPI,Oranges (1kg),Express Delivery,Fruits,Delivery Services,8,76.8,640.0,796.8,561.8589171649273,234.94108283507265,80.0,0.12,80,0,Branch A,CASH002,SUP120,06:06:45,Regular,Phone,Under Payment,12516,0,796.8
INV12517,CUST4212,SRV001,2024-11-03,Paid,Anomaly,Sale,Debit Card,Rice (1kg),No Service,Grains & Cereals,No Service,9,64.8,540.0,604.8,471.9109867478894,132.88901325211054,60.0,0.12,0,0,Main Store,CASH008,SUP141,10:50:07,Premium,Online,Under Payment,12517,0,604.8
INV12518,CUST5956,SRV001,2023-05-26,Failed,Anomaly,Return,Net Banking,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,10,81.0,450.0,531.0,241.5817560005742,289.41824399942584,45.0,0.18,0,0,Branch A,CASH002,SUP152,00:49:29,Wholesale,Online,Payment Status Mismatch,12518,0,531.0
INV12519,CUST8171,SRV003,2024-01-31,Failed,Anomaly,Return,Cash,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,90.0,500.0,670.0,248.6518175228616,421.3481824771385,100.0,0.18,80,0,Online,CASH015,SUP130,05:56:17,Regular,Phone,Payment Status Mismatch,12519,0,670.0
INV12520,CUST6889,SRV003,2023-08-29,Failed,Anomaly,Return,Debit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,3,24.3,135.0,239.3,101.26449809956952,138.03550190043052,45.0,0.18,80,0,Branch B,CASH010,SUP100,03:52:06,Premium,In-Store,Payment Status Mismatch,12520,0,239.3
INV12524,CUST6171,SRV002,2023-04-20,Pending,Anomaly,Return,Cheque,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,2,14.4,120.0,134.4,0.0,134.4,60.0,0.12,40,0,Branch A,CASH001,SUP152,06:59:04,Regular,Online,Missing Charges,12524,0,174.4
INV12526,CUST6842,SRV001,2024-10-05,Failed,No Leakage,Sale,Credit Card,Butter (100g),No Service,Dairy & Eggs,No Service,9,54.0,450.0,504.0,0.0,504.0,50.0,0.12,0,0,Branch B,CASH015,SUP172,22:50:39,Regular,Phone,No Anomaly,12526,0,504.0
INV12529,CUST6674,SRV001,2023-02-11,Failed,No Leakage,Sale,Debit Card,Potatoes (1kg),No Service,Fresh Vegetables,No Service,6,10.5,210.0,220.5,0.0,220.5,35.0,0.05,0,0,Online,CASH008,SUP129,14:38:24,New,In-Store,No Anomaly,12529,0,220.5
INV12531,CUST9610,SRV003,2023-08-22,Paid,No Leakage,Sale,Cash,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,7,100.8,560.0,740.8,740.8,0.0,80.0,0.18,80,0,Branch A,CASH014,SUP177,13:26:11,Premium,Phone,No Anomaly,12531,0,740.8
INV12540,CUST5018,SRV001,2024-08-23,Failed,No Leakage,Return,Cheque,Toothpaste (150g),No Service,Personal Care,No Service,3,9.0,180.0,189.0,0.0,189.0,60.0,0.05,0,0,Main Store,CASH001,SUP148,19:29:53,Wholesale,In-Store,No Anomaly,12540,0,189.0
INV12544,CUST2030,SRV002,2024-03-19,Failed,Anomaly,Return,Net Banking,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,2,5.0,100.0,145.0,15.284586611713346,129.71541338828666,50.0,0.05,40,0,Online,CASH018,SUP194,18:14:31,Premium,Phone,Payment Status Mismatch,12544,0,145.0
INV12545,CUST8184,SRV002,2024-08-08,Failed,No Leakage,Return,Cash,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,5,7.5,150.0,197.5,0.0,197.5,30.0,0.05,40,0,Online,CASH010,SUP125,04:56:45,Wholesale,Online,No Anomaly,12545,0,197.5
INV12549,CUST7418,SRV003,2024-11-22,Paid,Anomaly,Sale,Cash,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,10,22.5,450.0,552.5,459.1144297840716,93.3855702159284,45.0,0.05,80,0,Branch B,CASH008,SUP163,01:16:12,New,Online,Under Payment,12549,0,552.5
INV12552,CUST4089,SRV002,2024-10-30,Failed,No Leakage,Sale,Cash,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,9,129.6,720.0,889.6,0.0,889.6,80.0,0.18,40,0,Branch A,CASH013,SUP114,05:02:39,Wholesale,Online,No Anomaly,12552,0,889.6
INV12553,CUST6670,SRV001,2023-04-14,Pending,No Leakage,Return,UPI,Sugar (1kg),No Service,Pantry Staples,No Service,8,43.2,360.0,403.2,0.0,403.2,45.0,0.12,0,0,Branch B,CASH008,SUP106,20:32:56,Premium,Online,No Anomaly,12553,0,403.2
INV12555,CUST2469,SRV003,2024-03-13,Pending,Anomaly,Sale,Net Banking,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,3,45.0,900.0,847.1360105410425,0.0,847.1360105410425,300.0,0.05,80,0,Branch A,CASH016,SUP155,13:27:17,New,In-Store,Missing Charges,12555,0,1025.0
INV12560,CUST6998,SRV003,2024-04-28,Paid,No Leakage,Sale,Net Banking,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,8,216.0,1200.0,1496.0,1496.0,0.0,150.0,0.18,80,0,Branch A,CASH013,SUP197,00:50:51,Premium,Phone,No Anomaly,12560,0,1496.0
INV12566,CUST2733,SRV001,2024-06-21,Failed,No Leakage,Return,Net Banking,Detergent (1kg),No Service,Household,No Service,1,10.0,200.0,210.0,0.0,210.0,200.0,0.05,0,0,Branch B,CASH014,SUP168,12:37:55,Regular,Phone,No Anomaly,12566,0,210.0
INV12569,CUST7861,SRV003,2024-11-10,Paid,No Leakage,Sale,Debit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,8,40.0,800.0,920.0,920.0,0.0,100.0,0.05,80,0,Branch A,CASH009,SUP160,17:18:24,Wholesale,In-Store,No Anomaly,12569,0,920.0
INV12574,CUST5307,SRV003,2023-06-12,Paid,No Leakage,Return,Cash,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,8,115.2,640.0,835.2,835.2,0.0,80.0,0.18,80,0,Online,CASH013,SUP114,22:50:25,New,Phone,No Anomaly,12574,0,835.2
INV12580,CUST3497,SRV001,2023-06-11,Pending,Anomaly,Sale,UPI,Coffee Powder (200g),No Service,Beverages,No Service,3,189.0,1050.0,1019.8313942291692,0.0,1019.8313942291692,350.0,0.18,0,0,Branch B,CASH013,SUP177,03:13:59,Regular,In-Store,Missing Charges,12580,0,1239.0
INV12583,CUST7129,SRV001,2023-10-09,Paid,Anomaly,Return,Debit Card,Lentils (1kg),No Service,Grains & Cereals,No Service,10,120.0,1000.0,1120.0,1234.1523036516016,-114.15230365160164,100.0,0.12,0,0,Online,CASH018,SUP166,21:42:37,Premium,In-Store,Excess Payment,12583,0,1120.0
INV12585,CUST3006,SRV001,2024-05-22,Paid,No Leakage,Sale,Debit Card,Eggs (12 pack),No Service,Dairy & Eggs,No Service,6,50.4,420.0,470.4,470.4,0.0,70.0,0.12,0,0,Branch A,CASH017,SUP184,12:02:13,New,Phone,No Anomaly,12585,0,470.4
INV12592,CUST5505,SRV003,2024-07-17,Failed,No Leakage,Sale,UPI,Detergent (1kg),Express Delivery,Household,Delivery Services,10,240.0,2000.0,2320.0,0.0,2320.0,200.0,0.12,80,0,Main Store,CASH006,SUP161,05:14:10,New,Phone,No Anomaly,12592,0,2320.0
INV12593,CUST9673,SRV002,2023-01-08,Failed,Anomaly,Return,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,1,5.4,45.0,90.4,37.0255497932132,53.3744502067868,45.0,0.12,40,0,Branch A,CASH005,SUP147,13:58:58,Regular,In-Store,Payment Status Mismatch,12593,0,90.4
INV12594,CUST3639,SRV001,2024-08-17,Failed,No Leakage,Sale,Cash,Salt (1kg),No Service,Pantry Staples,No Service,8,8.0,160.0,168.0,0.0,168.0,20.0,0.05,0,0,Main Store,CASH018,SUP117,07:33:35,Wholesale,Online,No Anomaly,12594,0,168.0
INV12596,CUST1206,SRV001,2023-07-12,Paid,Anomaly,Return,Debit Card,Milk (1L),No Service,Dairy & Eggs,No Service,4,43.2,240.0,227.275705789476,227.275705789476,0.0,60.0,0.18,0,0,Branch A,CASH016,SUP136,15:46:14,Wholesale,In-Store,Missing Charges,12596,0,283.2
INV12599,CUST2736,SRV002,2023-12-09,Paid,Anomaly,Sale,Cash,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,5,315.0,1750.0,2105.0,2524.3229498825003,-419.3229498825003,350.0,0.18,40,0,Main Store,CASH018,SUP123,03:35:14,Wholesale,Phone,Excess Payment,12599,0,2105.0
INV12602,CUST2496,SRV001,2023-09-26,Paid,No Leakage,Return,Net Banking,Chips (100g),No Service,Snacks,No Service,8,19.2,160.0,179.2,179.2,0.0,20.0,0.12,0,0,Main Store,CASH002,SUP171,23:33:29,Regular,Phone,No Anomaly,12602,0,179.2
INV12609,CUST2740,SRV003,2023-05-02,Paid,No Leakage,Return,Cheque,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,27.0,225.0,332.0,332.0,0.0,45.0,0.12,80,0,Main Store,CASH012,SUP148,07:16:34,Wholesale,Phone,No Anomaly,12609,0,332.0
INV12613,CUST4715,SRV002,2024-06-20,Pending,No Leakage,Sale,Debit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,36.0,200.0,276.0,0.0,276.0,40.0,0.18,40,0,Branch B,CASH013,SUP149,02:59:31,Premium,Online,No Anomaly,12613,0,276.0
INV12614,CUST4898,SRV003,2024-01-29,Failed,No Leakage,Sale,Debit Card,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,2,36.0,300.0,416.0,0.0,416.0,150.0,0.12,80,0,Online,CASH019,SUP133,06:34:25,Regular,In-Store,No Anomaly,12614,0,416.0
INV12618,CUST3690,SRV001,2023-11-16,Paid,No Leakage,Return,Net Banking,Chicken (1kg),No Service,Meat & Fish,No Service,6,75.0,1500.0,1575.0,1575.0,0.0,250.0,0.05,0,0,Branch A,CASH012,SUP160,06:23:08,Regular,Phone,No Anomaly,12618,0,1575.0
INV12621,CUST2277,SRV002,2023-08-03,Paid,Anomaly,Return,Net Banking,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,4,252.0,1400.0,1692.0,1885.9278666573675,-193.9278666573676,350.0,0.18,40,0,Main Store,CASH006,SUP162,01:22:49,Premium,In-Store,Excess Payment,12621,0,1692.0
INV12624,CUST4671,SRV003,2024-09-01,Paid,Anomaly,Sale,Debit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,2,15.0,300.0,315.0,315.0,0.0,150.0,0.05,80,0,Main Store,CASH001,SUP154,21:24:32,Premium,In-Store,Missing Charges,12624,0,395.0
INV12625,CUST5463,SRV003,2024-09-20,Pending,No Leakage,Return,Debit Card,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,3,10.5,210.0,300.5,0.0,300.5,70.0,0.05,80,0,Online,CASH001,SUP182,05:41:29,Wholesale,In-Store,No Anomaly,12625,0,300.5
INV12628,CUST4492,SRV002,2024-11-18,Pending,Anomaly,Sale,Net Banking,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,8,216.0,1200.0,1120.5404453691822,0.0,1120.5404453691822,150.0,0.18,40,0,Online,CASH012,SUP165,07:23:51,Premium,Online,Missing Charges,12628,0,1456.0
INV12635,CUST8057,SRV001,2023-08-26,Pending,No Leakage,Sale,Cheque,Potatoes (1kg),No Service,Fresh Vegetables,No Service,7,12.25,245.0,257.25,0.0,257.25,35.0,0.05,0,0,Branch B,CASH016,SUP200,17:18:06,Regular,Online,No Anomaly,12635,0,257.25
INV12641,CUST4440,SRV001,2023-11-29,Paid,No Leakage,Return,Cash,Apples (1kg),No Service,Fruits,No Service,9,129.6,1080.0,1209.6,1209.6,0.0,120.0,0.12,0,0,Online,CASH020,SUP142,12:45:58,Premium,In-Store,No Anomaly,12641,0,1209.6
INV12643,CUST3186,SRV002,2024-02-09,Paid,No Leakage,Return,Cash,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,6,54.0,1080.0,1174.0,1174.0,0.0,180.0,0.05,40,0,Branch A,CASH011,SUP143,14:14:35,Wholesale,Online,No Anomaly,12643,0,1174.0
INV12653,CUST9412,SRV002,2024-02-20,Failed,No Leakage,Return,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,5,27.0,225.0,292.0,0.0,292.0,45.0,0.12,40,0,Main Store,CASH005,SUP103,18:09:45,Premium,Phone,No Anomaly,12653,0,292.0
INV12659,CUST2808,SRV003,2023-10-08,Paid,No Leakage,Sale,Debit Card,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,9,97.2,540.0,717.2,717.2,0.0,60.0,0.18,80,0,Branch A,CASH013,SUP132,14:01:25,New,In-Store,No Anomaly,12659,0,717.2
INV12662,CUST6328,SRV001,2023-08-10,Pending,No Leakage,Return,Net Banking,Biscuits (200g),No Service,Snacks,No Service,8,43.2,240.0,283.2,0.0,283.2,30.0,0.18,0,0,Branch B,CASH003,SUP129,13:20:00,Wholesale,In-Store,No Anomaly,12662,0,283.2
INV12663,CUST6631,SRV003,2024-05-07,Pending,No Leakage,Return,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,7,10.5,210.0,300.5,0.0,300.5,30.0,0.05,80,0,Branch B,CASH003,SUP120,04:55:33,Wholesale,Online,No Anomaly,12663,0,300.5
INV12667,CUST8990,SRV001,2023-08-05,Paid,No Leakage,Return,Debit Card,Lentils (1kg),No Service,Grains & Cereals,No Service,5,25.0,500.0,525.0,525.0,0.0,100.0,0.05,0,0,Branch A,CASH019,SUP155,07:24:16,Regular,Online,No Anomaly,12667,0,525.0
INV12668,CUST9332,SRV003,2024-05-01,Pending,No Leakage,Sale,Cheque,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,10,60.0,500.0,640.0,0.0,640.0,50.0,0.12,80,0,Main Store,CASH005,SUP136,18:26:43,Regular,Online,No Anomaly,12668,0,640.0
INV12670,CUST4758,SRV002,2023-05-08,Failed,Anomaly,Return,Credit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,9,75.6,630.0,745.6,271.08708467759647,474.5129153224036,70.0,0.12,40,0,Main Store,CASH009,SUP155,07:26:27,Regular,Phone,Payment Status Mismatch,12670,0,745.6
INV12672,CUST8533,SRV001,2024-01-18,Failed,No Leakage,Return,Cheque,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,4,32.4,180.0,212.4,0.0,212.4,45.0,0.18,0,0,Branch B,CASH004,SUP182,20:17:30,New,In-Store,No Anomaly,12672,0,212.4
INV12675,CUST2000,SRV002,2023-10-19,Failed,No Leakage,Return,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,9,72.89999999999999,405.0,517.9,0.0,517.9,45.0,0.18,40,0,Branch B,CASH010,SUP106,12:47:53,Premium,Phone,No Anomaly,12675,0,517.9
INV12678,CUST3790,SRV001,2024-01-12,Paid,No Leakage,Return,Credit Card,Butter (100g),No Service,Dairy & Eggs,No Service,9,54.0,450.0,504.0,504.0,0.0,50.0,0.12,0,0,Online,CASH005,SUP192,20:15:48,Wholesale,Online,No Anomaly,12678,0,504.0
INV12679,CUST3607,SRV003,2024-09-28,Paid,Anomaly,Return,UPI,Apples (1kg),Express Delivery,Fruits,Delivery Services,2,12.0,240.0,332.0,378.5806382680331,-46.58063826803311,120.0,0.05,80,0,Main Store,CASH008,SUP103,04:52:56,Wholesale,Phone,Excess Payment,12679,0,332.0
INV12682,CUST4218,SRV003,2024-11-04,Paid,No Leakage,Return,Cash,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,4,4.0,80.0,164.0,164.0,0.0,20.0,0.05,80,0,Main Store,CASH017,SUP113,13:07:37,Wholesale,In-Store,No Anomaly,12682,0,164.0
INV12683,CUST5604,SRV001,2023-11-29,Paid,Anomaly,Return,Credit Card,Milk (1L),No Service,Dairy & Eggs,No Service,3,9.0,180.0,189.0,166.2145628951657,22.7854371048343,60.0,0.05,0,0,Online,CASH007,SUP109,22:39:02,Premium,In-Store,Under Payment,12683,0,189.0
INV12688,CUST3960,SRV002,2023-09-21,Pending,No Leakage,Return,Net Banking,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,1,2.5,50.0,92.5,0.0,92.5,50.0,0.05,40,0,Main Store,CASH018,SUP101,16:25:49,New,Online,No Anomaly,12688,0,92.5
INV12689,CUST7824,SRV001,2023-06-05,Failed,Anomaly,Sale,Debit Card,Bread (500g),No Service,Bakery,No Service,6,28.8,240.0,268.8,111.93891062737724,156.8610893726228,40.0,0.12,0,0,Main Store,CASH016,SUP176,21:40:03,Wholesale,Phone,Payment Status Mismatch,12689,0,268.8
INV12691,CUST9565,SRV003,2023-06-19,Pending,No Leakage,Sale,Cheque,Bread (500g),Express Delivery,Bakery,Delivery Services,6,12.0,240.0,332.0,0.0,332.0,40.0,0.05,80,0,Branch A,CASH019,SUP171,14:13:39,New,Phone,No Anomaly,12691,0,332.0
INV12695,CUST8443,SRV001,2023-11-21,Pending,No Leakage,Return,Credit Card,Biscuits (200g),No Service,Snacks,No Service,2,3.0,60.0,63.0,0.0,63.0,30.0,0.05,0,0,Branch B,CASH003,SUP196,19:59:49,Premium,Phone,No Anomaly,12695,0,63.0
INV12700,CUST3048,SRV002,2024-04-26,Paid,Anomaly,Sale,UPI,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,10,30.0,600.0,670.0,570.8384008087934,99.16159919120662,60.0,0.05,40,0,Online,CASH001,SUP122,09:09:01,Premium,Online,Under Payment,12700,0,670.0
INV12705,CUST2130,SRV003,2024-07-23,Paid,No Leakage,Return,UPI,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,10.5,210.0,300.5,300.5,0.0,35.0,0.05,80,0,Online,CASH019,SUP127,08:55:38,New,Phone,No Anomaly,12705,0,300.5
INV12712,CUST8167,SRV002,2024-03-21,Paid,No Leakage,Return,Net Banking,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,8,20.0,400.0,460.0,460.0,0.0,50.0,0.05,40,0,Branch A,CASH018,SUP128,16:32:00,Wholesale,Phone,No Anomaly,12712,0,460.0
INV12713,CUST8437,SRV001,2024-01-09,Failed,No Leakage,Return,Cash,Apples (1kg),No Service,Fruits,No Service,8,172.79999999999998,960.0,1132.8,0.0,1132.8,120.0,0.18,0,0,Main Store,CASH004,SUP176,09:47:52,Wholesale,Phone,No Anomaly,12713,0,1132.8
INV12717,CUST9795,SRV002,2023-10-05,Paid,Anomaly,Sale,UPI,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,6,24.0,480.0,544.0,647.448185984131,-103.448185984131,80.0,0.05,40,0,Branch A,CASH005,SUP132,11:17:29,Wholesale,Online,Excess Payment,12717,0,544.0
INV12720,CUST5270,SRV003,2024-03-05,Failed,No Leakage,Return,Debit Card,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,7.199999999999999,60.0,147.2,0.0,147.2,60.0,0.12,80,0,Branch B,CASH016,SUP138,05:04:24,New,In-Store,No Anomaly,12720,0,147.2
INV12724,CUST3066,SRV002,2024-11-14,Paid,No Leakage,Sale,Net Banking,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,7,294.0,2450.0,2784.0,2784.0,0.0,350.0,0.12,40,0,Online,CASH009,SUP200,22:13:09,Premium,In-Store,No Anomaly,12724,0,2784.0
INV12726,CUST4166,SRV001,2024-02-10,Paid,No Leakage,Sale,Credit Card,Eggs (12 pack),No Service,Dairy & Eggs,No Service,8,100.8,560.0,660.8,660.8,0.0,70.0,0.18,0,0,Branch B,CASH006,SUP137,10:09:20,New,Phone,No Anomaly,12726,0,660.8
INV12732,CUST1206,SRV002,2024-09-29,Failed,No Leakage,Return,Cash,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,1,2.5,50.0,92.5,0.0,92.5,50.0,0.05,40,0,Branch A,CASH012,SUP191,07:37:17,Regular,In-Store,No Anomaly,12732,0,92.5
INV12733,CUST3077,SRV002,2023-03-23,Paid,Anomaly,Sale,Cash,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,1,18.0,150.0,208.0,229.820870539106,-21.820870539105982,150.0,0.12,40,0,Online,CASH018,SUP167,10:44:58,Wholesale,Phone,Excess Payment,12733,0,208.0
INV12734,CUST3803,SRV001,2024-01-25,Failed,No Leakage,Return,Debit Card,Butter (100g),No Service,Dairy & Eggs,No Service,7,17.5,350.0,367.5,0.0,367.5,50.0,0.05,0,0,Branch B,CASH020,SUP168,00:03:20,Regular,Phone,No Anomaly,12734,0,367.5
INV12735,CUST1680,SRV003,2024-12-25,Paid,No Leakage,Return,Debit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,9,108.0,900.0,1088.0,1088.0,0.0,100.0,0.12,80,0,Online,CASH015,SUP160,05:28:37,Regular,In-Store,No Anomaly,12735,0,1088.0
INV12738,CUST6631,SRV001,2024-04-15,Paid,Anomaly,Return,UPI,Eggs (12 pack),No Service,Dairy & Eggs,No Service,6,75.6,420.0,495.6,547.3642270345634,-51.76422703456342,70.0,0.18,0,0,Branch B,CASH001,SUP182,04:08:31,New,Phone,Excess Payment,12738,0,495.6
INV12746,CUST8839,SRV003,2024-05-12,Paid,No Leakage,Return,UPI,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,12.0,240.0,332.0,332.0,0.0,40.0,0.05,80,0,Main Store,CASH015,SUP105,10:06:36,Wholesale,Phone,No Anomaly,12746,0,332.0
INV12748,CUST9165,SRV001,2024-09-29,Failed,No Leakage,Sale,Debit Card,Onions (1kg),No Service,Fresh Vegetables,No Service,6,43.2,240.0,283.2,0.0,283.2,40.0,0.18,0,0,Online,CASH013,SUP106,21:34:25,Wholesale,Online,No Anomaly,12748,0,283.2
INV12749,CUST2496,SRV001,2023-03-03,Pending,Anomaly,Sale,UPI,Oranges (1kg),No Service,Fruits,No Service,10,96.0,800.0,772.1348471724848,0.0,772.1348471724848,80.0,0.12,0,0,Online,CASH003,SUP111,13:30:39,Wholesale,In-Store,Missing Charges,12749,0,896.0
INV12750,CUST6246,SRV002,2024-09-07,Failed,No Leakage,Sale,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,8.0,160.0,208.0,0.0,208.0,40.0,0.05,40,0,Branch B,CASH011,SUP139,20:16:15,Wholesale,Phone,No Anomaly,12750,0,208.0
INV12754,CUST5578,SRV003,2024-09-25,Pending,Anomaly,Sale,Debit Card,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,7,52.5,1050.0,1064.077247842751,0.0,1064.077247842751,150.0,0.05,80,0,Branch B,CASH010,SUP156,06:28:57,Premium,Online,Missing Charges,12754,0,1182.5
INV12755,CUST8404,SRV001,2024-07-29,Failed,Anomaly,Sale,Net Banking,Potatoes (1kg),No Service,Fresh Vegetables,No Service,4,25.2,140.0,165.2,66.51912642076854,98.68087357923145,35.0,0.18,0,0,Branch A,CASH015,SUP120,06:59:27,New,Phone,Payment Status Mismatch,12755,0,165.2
INV12760,CUST3076,SRV003,2023-07-02,Failed,Anomaly,Return,Debit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,8,48.0,960.0,1008.0,0.0,1008.0,120.0,0.05,80,0,Branch B,CASH015,SUP133,23:59:38,New,In-Store,Missing Charges,12760,0,1088.0
INV12764,CUST2591,SRV001,2023-10-06,Failed,No Leakage,Return,Net Banking,Cheese (200g),No Service,Dairy & Eggs,No Service,6,162.0,900.0,1062.0,0.0,1062.0,150.0,0.18,0,0,Online,CASH015,SUP112,08:10:55,New,In-Store,No Anomaly,12764,0,1062.0
INV12769,CUST5825,SRV003,2023-08-04,Paid,No Leakage,Return,Credit Card,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,5,162.0,900.0,1142.0,1142.0,0.0,180.0,0.18,80,0,Main Store,CASH012,SUP178,11:10:45,Regular,Online,No Anomaly,12769,0,1142.0
INV12770,CUST1733,SRV001,2024-06-30,Pending,Anomaly,Sale,Debit Card,Butter (100g),No Service,Dairy & Eggs,No Service,10,25.0,500.0,525.0,0.0,525.0,50.0,0.05,0,0,Online,CASH003,SUP182,23:17:02,New,Phone,Duplicate Entries,12770,1,525.0
INV12770,CUST7328,SRV002,2024-04-09,Failed,Anomaly,Sale,Net Banking,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,6,129.6,720.0,889.6,375.7479364274416,513.8520635725584,120.0,0.18,40,0,Main Store,CASH009,SUP131,16:31:53,Premium,In-Store,Payment Status Mismatch,12770,1,889.6
INV12775,CUST9604,SRV001,2024-08-05,Pending,No Leakage,Return,Credit Card,Cooking Oil (1L),No Service,Pantry Staples,No Service,4,30.0,600.0,630.0,0.0,630.0,150.0,0.05,0,0,Branch B,CASH005,SUP143,13:17:44,Wholesale,Phone,No Anomaly,12775,0,630.0
INV12779,CUST3464,SRV002,2024-09-28,Paid,Anomaly,Sale,Cheque,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,5,11.25,225.0,236.25,236.25,0.0,45.0,0.05,40,0,Online,CASH003,SUP145,21:22:51,New,Online,Missing Charges,12779,0,276.25
INV12780,CUST5559,SRV003,2023-10-24,Failed,No Leakage,Sale,Debit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,1,9.6,80.0,169.6,0.0,169.6,80.0,0.12,80,0,Branch A,CASH018,SUP155,06:49:59,Wholesale,Online,No Anomaly,12780,0,169.6
INV12782,CUST8273,SRV002,2023-07-20,Failed,No Leakage,Sale,Net Banking,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,9,32.4,180.0,252.4,0.0,252.4,20.0,0.18,40,0,Branch B,CASH020,SUP116,18:23:41,Wholesale,In-Store,No Anomaly,12782,0,252.4
INV12783,CUST4351,SRV003,2023-02-26,Paid,No Leakage,Sale,Credit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,7,52.5,1050.0,1182.5,1182.5,0.0,150.0,0.05,80,0,Main Store,CASH005,SUP179,10:25:06,Wholesale,Online,No Anomaly,12783,0,1182.5
INV12789,CUST6386,SRV003,2024-01-09,Failed,No Leakage,Return,Cash,Oranges (1kg),Express Delivery,Fruits,Delivery Services,9,36.0,720.0,836.0,0.0,836.0,80.0,0.05,80,0,Main Store,CASH004,SUP177,06:03:03,Regular,Phone,No Anomaly,12789,0,836.0
