Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate
INV11322,CUST6870,SRV003,08-12-2023,Pending,Sale,Credit Card,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,4.5,90,94.5,0,94.5,30,0.05,80,0,Main Store,CASH010,SUP145,02:44:34,Wholesale,Phone,11322,0
INV11328,CUST7065,SRV003,24-09-2024,Paid,Return,UPI,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,14.4,120,214.4,214.4,0,40,0.12,80,0,Branch A,CASH011,SUP182,04:48:58,Premium,Phone,11328,0
INV11337,CUST9232,SRV001,02-12-2024,Paid,Return,Cheque,Sugar (1kg),No Service,Pantry Staples,No Service,8,64.8,360,424.8,424.8,0,45,0.18,0,0,Branch A,CASH010,SUP101,16:09:24,Regular,Phone,11337,0
INV11338,CUST5339,SRV001,27-08-2024,Failed,Return,Debit Card,Apples (1kg),No Service,Fruits,No Service,6,36,720,756,0,756,120,0.05,0,0,Main Store,CASH006,SUP132,00:37:26,Wholesale,Phone,11338,0
INV11339,CUST2551,SRV001,26-03-2023,Pending,Return,Net Banking,Chips (100g),No Service,Snacks,No Service,1,3.6,20,23.6,0,23.6,20,0.18,0,0,Online,CASH007,SUP139,15:50:34,New,Online,11339,0
INV11344,CUST8360,SRV001,15-06-2023,Failed,Sale,Cheque,Rice (1kg),No Service,Grains & Cereals,No Service,4,43.2,240,283.2,0,283.2,60,0.18,0,0,Branch A,CASH020,SUP118,17:54:41,Regular,Phone,11344,0
INV11346,CUST4654,SRV003,02-01-2024,Pending,Sale,UPI,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,9,64.8,540,604.8,0,604.8,60,0.12,80,0,Branch A,CASH015,SUP111,21:26:43,Wholesale,In-Store,11346,0
INV11347,CUST6092,SRV002,31-03-2023,Paid,Sale,Cash,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,7,25.2,210,275.2,328.3977709,-53.19777086,30,0.12,40,0,Branch B,CASH001,SUP186,03:35:21,Wholesale,Online,11347,0
INV11349,CUST2244,SRV002,07-05-2024,Pending,Return,Cash,Soap (100g),Standard Delivery,Personal Care,Delivery Services,5,24,200,264,0,264,40,0.12,40,0,Online,CASH002,SUP101,22:36:25,New,In-Store,11349,0
INV11354,CUST7397,SRV003,09-06-2024,Pending,Sale,Cheque,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,9,112.5,2250,2442.5,0,2442.5,250,0.05,80,0,Branch B,CASH013,SUP147,00:36:48,Wholesale,Phone,11354,0
INV11358,CUST1689,SRV002,14-02-2023,Paid,Return,Cash,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,3,135,750,925,925,0,250,0.18,40,0,Online,CASH012,SUP141,16:30:24,New,Online,11358,0
INV11359,CUST9652,SRV003,11-05-2023,Pending,Sale,Net Banking,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,9,324,2700,3104,0,3104,300,0.12,80,0,Online,CASH013,SUP168,06:08:50,Premium,Phone,11359,0
INV11362,CUST1827,SRV002,07-11-2024,Pending,Sale,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,10,48,400,488,0,488,40,0.12,40,0,Branch A,CASH012,SUP125,03:34:38,Regular,In-Store,11362,0
INV11369,CUST9119,SRV002,11-04-2024,Pending,Return,UPI,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,21,175,236,0,236,35,0.12,40,0,Main Store,CASH018,SUP176,14:48:49,Premium,Phone,11369,0
INV11377,CUST6058,SRV003,11-02-2023,Pending,Sale,UPI,Detergent (1kg),Express Delivery,Household,Delivery Services,6,144,1200,1424,0,1424,200,0.12,80,0,Branch A,CASH002,SUP110,21:04:11,New,Online,11377,0
INV11378,CUST9881,SRV001,25-12-2024,Failed,Sale,Cheque,Bread (500g),No Service,Bakery,No Service,3,21.6,120,141.6,0,141.6,40,0.18,0,0,Online,CASH014,SUP186,16:07:41,Premium,Online,11378,0
INV11380,CUST9734,SRV002,12-01-2024,Failed,Return,Cheque,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,5,48,400,379.4616169,0,379.4616169,80,0.12,40,0,Online,CASH019,SUP122,17:59:51,Regular,Phone,11380,0
INV11381,CUST8884,SRV002,16-04-2023,Failed,Return,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,7,126,1050,1216,0,1216,150,0.12,40,0,Branch A,CASH003,SUP149,14:13:59,New,Phone,11381,0
INV11383,CUST9677,SRV002,17-08-2023,Failed,Sale,UPI,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,9,129.6,720,889.6,0,889.6,80,0.18,40,0,Online,CASH008,SUP129,14:30:54,Regular,In-Store,11383,0
INV11388,CUST8797,SRV001,21-02-2023,Pending,Sale,Cash,Chicken (1kg),No Service,Meat & Fish,No Service,10,300,2500,2800,0,2800,250,0.12,0,0,Online,CASH012,SUP116,15:54:10,Wholesale,In-Store,11388,0
INV11389,CUST7282,SRV003,07-05-2023,Failed,Sale,Credit Card,Apples (1kg),Express Delivery,Fruits,Delivery Services,10,216,1200,1496,0,1496,120,0.18,80,0,Branch A,CASH017,SUP164,23:31:36,Regular,In-Store,11389,0
INV11390,CUST3570,SRV003,12-01-2023,Failed,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,8,28.8,240,348.8,0,348.8,30,0.12,80,0,Branch B,CASH012,SUP144,00:58:20,Premium,Phone,11390,0
INV11392,CUST7128,SRV001,28-10-2024,Pending,Sale,Debit Card,Chicken (1kg),No Service,Meat & Fish,No Service,7,87.5,1750,1837.5,0,1837.5,250,0.05,0,0,Branch B,CASH009,SUP107,17:44:28,Regular,Online,11392,0
INV11393,CUST6671,SRV001,09-02-2023,Paid,Return,Debit Card,Sugar (1kg),No Service,Pantry Staples,No Service,3,24.3,135,159.3,179.2867713,-19.98677134,45,0.18,0,0,Online,CASH004,SUP112,21:46:48,Premium,In-Store,11393,0
INV11396,CUST6213,SRV001,09-02-2023,Pending,Sale,UPI,Fish (1kg),No Service,Meat & Fish,No Service,1,15,300,315,0,315,300,0.05,0,0,Online,CASH003,SUP102,15:24:46,Premium,Phone,11396,0
INV11399,CUST8575,SRV002,29-11-2023,Paid,Return,Cash,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,56.7,315,411.7,411.7,0,45,0.18,40,0,Branch B,CASH008,SUP140,04:27:46,Regular,In-Store,11399,0
INV11400,CUST6842,SRV003,23-06-2023,Failed,Return,Cash,Oranges (1kg),Express Delivery,Fruits,Delivery Services,5,48,400,528,0,528,80,0.12,80,0,Main Store,CASH001,SUP127,02:16:00,Regular,In-Store,11400,0
INV11404,CUST6873,SRV001,08-08-2024,Pending,Return,Cash,Bananas (1kg),No Service,Fruits,No Service,1,2.5,50,52.5,0,52.5,50,0.05,0,0,Branch B,CASH010,SUP130,09:01:41,Regular,Online,11404,0
INV11405,CUST9897,SRV001,15-03-2024,Pending,Return,Cheque,Salt (1kg),No Service,Pantry Staples,No Service,3,7.2,60,67.2,0,67.2,20,0.12,0,0,Main Store,CASH006,SUP119,13:41:47,Wholesale,In-Store,11405,0
INV11412,CUST3385,SRV003,24-03-2023,Paid,Return,Net Banking,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,9,81,450,611,611,0,50,0.18,80,0,Main Store,CASH009,SUP184,22:12:59,Premium,In-Store,11412,0
INV11413,CUST1602,SRV003,23-03-2024,Paid,Sale,Debit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,9,90,1800,1676.468862,1676.468862,0,200,0.05,80,0,Branch B,CASH003,SUP112,16:06:16,New,In-Store,11413,0
INV11415,CUST4392,SRV003,02-12-2023,Failed,Return,Net Banking,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,2,25,500,605,231.3027992,373.6972008,250,0.05,80,0,Branch B,CASH005,SUP163,00:53:13,Wholesale,Phone,11415,0
INV11420,CUST6870,SRV003,26-08-2023,Failed,Sale,Cheque,Oranges (1kg),Express Delivery,Fruits,Delivery Services,5,20,400,420,0,420,80,0.05,80,0,Online,CASH013,SUP141,23:50:30,Wholesale,Online,11420,0
INV11424,CUST6842,SRV003,01-03-2023,Pending,Return,Cheque,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,5,162,900,1062,0,1062,180,0.18,80,0,Main Store,CASH005,SUP101,12:14:17,Regular,Phone,11424,0
INV11425,CUST7480,SRV002,25-12-2024,Failed,Return,Cheque,Bread (500g),Standard Delivery,Bakery,Delivery Services,7,14,280,334,0,334,40,0.05,40,0,Main Store,CASH009,SUP155,14:53:50,New,Online,11425,0
INV11429,CUST7940,SRV003,01-11-2024,Failed,Sale,Debit Card,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,7,42,350,472,0,472,50,0.12,80,0,Online,CASH012,SUP102,07:49:03,Regular,Online,11429,0
INV11430,CUST9924,SRV002,12-05-2023,Paid,Return,Debit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,5,7.5,150,164.2939612,164.2939612,0,30,0.05,40,0,Branch B,CASH013,SUP175,03:06:21,Wholesale,Online,11430,0
INV11436,CUST8884,SRV002,11-01-2023,Paid,Return,Credit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,10,144,1200,1384,1384,0,120,0.12,40,0,Branch B,CASH008,SUP129,23:49:21,Regular,Phone,11436,0
INV11437,CUST8440,SRV003,13-08-2024,Paid,Sale,Debit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,1,27,150,257,296.2353982,-39.23539824,150,0.18,80,0,Branch A,CASH012,SUP110,17:37:31,Wholesale,Phone,11437,0
INV11438,CUST4895,SRV003,14-02-2023,Failed,Sale,Cash,Chips (100g),Express Delivery,Snacks,Delivery Services,1,3.6,20,103.6,30.70512301,72.89487699,20,0.18,80,0,Branch A,CASH010,SUP126,23:59:23,Premium,Online,11438,0
INV11440,CUST3784,SRV003,03-08-2024,Pending,Return,Debit Card,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,8,57.6,320,457.6,0,457.6,40,0.18,80,0,Main Store,CASH019,SUP132,21:29:06,Regular,In-Store,11440,0
INV11443,CUST6005,SRV003,17-03-2023,Pending,Sale,Cash,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,4,168,1400,1648,0,1648,350,0.12,80,0,Main Store,CASH014,SUP129,12:33:30,Wholesale,Online,11443,0
INV11446,CUST5404,SRV002,04-04-2023,Pending,Sale,Debit Card,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,9,378,3150,3568,0,3568,350,0.12,40,0,Branch A,CASH018,SUP197,06:59:38,Regular,Phone,11446,0
INV11448,CUST4791,SRV001,02-01-2024,Failed,Sale,Cheque,Fish (1kg),No Service,Meat & Fish,No Service,8,432,2400,2832,0,2832,300,0.18,0,0,Branch A,CASH007,SUP126,12:52:01,Premium,Phone,11448,0
INV11452,CUST7018,SRV002,08-08-2024,Pending,Sale,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,9,72.9,405,450.2846763,0,450.2846763,45,0.18,40,0,Branch B,CASH018,SUP195,10:02:55,Regular,Online,11452,0
INV11458,CUST9042,SRV002,04-06-2023,Pending,Return,Net Banking,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,9,67.5,1350,1457.5,0,1457.5,150,0.05,40,0,Main Store,CASH019,SUP111,19:44:25,Wholesale,In-Store,11458,0
INV11459,CUST7611,SRV002,03-10-2023,Paid,Sale,Debit Card,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,10,90,500,630,701.2424326,-71.24243262,50,0.18,40,0,Branch A,CASH019,SUP139,01:39:39,Regular,Online,11459,0
INV11460,CUST3790,SRV002,21-05-2023,Paid,Return,Net Banking,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,5,7.5,150,197.5,197.5,0,30,0.05,40,0,Branch B,CASH015,SUP164,01:34:55,New,Phone,11460,0
INV11462,CUST7226,SRV002,17-09-2024,Failed,Return,Cash,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,25.2,140,205.2,0,205.2,20,0.18,40,0,Online,CASH002,SUP174,19:15:23,Wholesale,Phone,11462,0
INV11464,CUST2213,SRV002,31-08-2023,Pending,Return,Net Banking,Chips (100g),Standard Delivery,Snacks,Delivery Services,4,4,80,124,0,124,20,0.05,40,0,Main Store,CASH003,SUP146,13:18:08,Regular,Online,11464,0
INV11467,CUST3842,SRV003,11-05-2024,Failed,Sale,Credit Card,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,2,25.2,140,245.2,0,245.2,70,0.18,80,0,Main Store,CASH014,SUP132,11:59:39,Premium,Phone,11467,0
INV11472,CUST1122,SRV003,13-12-2024,Paid,Sale,Cheque,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,7,75.6,420,575.6,493.4366842,82.16331576,60,0.18,80,0,Branch A,CASH001,SUP187,13:14:00,Wholesale,Phone,11472,0
INV11473,CUST8820,SRV002,31-10-2023,Paid,Return,UPI,Soap (100g),Standard Delivery,Personal Care,Delivery Services,2,4,80,124,92.91211951,31.08788049,40,0.05,40,0,Branch A,CASH014,SUP187,23:18:59,Regular,In-Store,11473,0
INV11483,CUST6930,SRV003,23-07-2023,Pending,Sale,Credit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,9,108,900,1088,0,1088,100,0.12,80,0,Branch A,CASH013,SUP156,11:00:31,Premium,In-Store,11483,1
INV11483,CUST5020,SRV003,13-04-2024,Failed,Sale,Cheque,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,7,24.5,490,514.5,0,514.5,70,0.05,80,0,Main Store,CASH006,SUP142,12:35:49,Wholesale,Phone,11483,1
INV11491,CUST3671,SRV001,07-02-2024,Paid,Sale,Cash,Oranges (1kg),No Service,Fruits,No Service,9,129.6,720,849.6,682.3960645,167.2039355,80,0.18,0,0,Branch B,CASH012,SUP172,17:31:38,Wholesale,In-Store,11491,0
INV11492,CUST8168,SRV001,10-02-2023,Paid,Return,Cheque,Lentils (1kg),No Service,Grains & Cereals,No Service,6,72,600,672,672,0,100,0.12,0,0,Main Store,CASH014,SUP194,04:49:56,New,Online,11492,1
INV11492,CUST1117,SRV001,26-06-2023,Paid,Sale,Cheque,Biscuits (200g),No Service,Snacks,No Service,10,15,300,315,315,0,30,0.05,0,0,Online,CASH012,SUP183,12:23:47,New,Phone,11492,1
INV11494,CUST2785,SRV002,17-06-2023,Failed,Sale,Net Banking,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,8,28,560,628,0,628,70,0.05,40,0,Online,CASH015,SUP155,17:24:39,Premium,Online,11494,0
INV11500,CUST3968,SRV001,28-12-2023,Paid,Sale,Cash,Milk (1L),No Service,Dairy & Eggs,No Service,8,24,480,504,416.4354329,87.56456711,60,0.05,0,0,Online,CASH019,SUP122,00:53:18,Premium,In-Store,11500,0
INV11503,CUST9354,SRV003,14-10-2023,Failed,Return,Net Banking,Detergent (1kg),Express Delivery,Household,Delivery Services,10,100,2000,2180,947.7227635,1232.277237,200,0.05,80,0,Online,CASH017,SUP181,03:35:29,Regular,Phone,11503,0
INV11515,CUST3172,SRV003,28-11-2024,Failed,Return,Credit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,3,30,600,710,326.4015758,383.5984242,200,0.05,80,0,Main Store,CASH006,SUP168,16:48:54,Regular,Online,11515,0
INV11518,CUST2561,SRV003,29-11-2024,Paid,Sale,Cash,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,4,144,1200,1424,1424,0,300,0.12,80,0,Main Store,CASH020,SUP187,12:42:21,New,In-Store,11518,0
INV11519,CUST2324,SRV003,04-12-2024,Paid,Sale,Cheque,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,2,3,60,143,143,0,30,0.05,80,0,Branch B,CASH004,SUP184,11:30:01,New,Online,11519,0
INV11521,CUST3846,SRV002,27-12-2023,Pending,Sale,Debit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,10,200,250,0,250,40,0.05,40,0,Main Store,CASH004,SUP143,18:09:29,Wholesale,Phone,11521,0
INV11522,CUST2256,SRV002,19-02-2023,Pending,Return,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,9,162,1350,1552,0,1552,150,0.12,40,0,Branch A,CASH013,SUP133,17:00:59,Premium,In-Store,11522,0
INV11523,CUST1609,SRV003,21-11-2024,Paid,Return,Net Banking,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,8,86.4,480,646.4,646.4,0,60,0.18,80,0,Main Store,CASH018,SUP180,19:19:22,Premium,In-Store,11523,0
INV11525,CUST1277,SRV001,02-12-2023,Failed,Return,UPI,Chips (100g),No Service,Snacks,No Service,3,10.8,60,70.8,0,70.8,20,0.18,0,0,Branch B,CASH012,SUP162,15:31:36,Wholesale,In-Store,11525,0
INV11529,CUST8128,SRV001,23-02-2023,Failed,Return,Cheque,Bananas (1kg),No Service,Fruits,No Service,2,5,100,105,0,105,50,0.05,0,0,Online,CASH002,SUP193,12:07:08,New,Phone,11529,0
INV11535,CUST4817,SRV001,24-01-2024,Paid,Sale,UPI,Biscuits (200g),No Service,Snacks,No Service,1,5.4,30,35.4,27.50512906,7.894870941,30,0.18,0,0,Branch B,CASH010,SUP197,09:15:03,Wholesale,Phone,11535,0
INV11539,CUST7620,SRV001,20-05-2023,Failed,Return,Net Banking,Bananas (1kg),No Service,Fruits,No Service,3,7.5,150,157.5,0,157.5,50,0.05,0,0,Online,CASH002,SUP175,18:18:42,Wholesale,In-Store,11539,0
INV11541,CUST7466,SRV003,30-06-2023,Pending,Return,UPI,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,10,75,1500,1655,0,1655,150,0.05,80,0,Main Store,CASH003,SUP150,14:07:03,Regular,In-Store,11541,0
INV11542,CUST9597,SRV003,31-05-2024,Paid,Return,Net Banking,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,10,22.5,450,474.8485674,474.8485674,0,45,0.05,80,0,Branch B,CASH015,SUP136,08:33:30,Regular,Online,11542,0
INV11544,CUST9680,SRV001,06-03-2024,Pending,Return,Credit Card,Toothpaste (150g),No Service,Personal Care,No Service,5,54,300,264.0867294,0,264.0867294,60,0.18,0,0,Online,CASH016,SUP129,10:46:54,Regular,Online,11544,0
INV11545,CUST9597,SRV002,09-05-2024,Paid,Return,Debit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,9,75.6,630,745.6,745.6,0,70,0.12,40,0,Main Store,CASH003,SUP120,18:28:13,New,Online,11545,1
INV11545,CUST5982,SRV001,29-04-2023,Pending,Sale,Net Banking,Sugar (1kg),No Service,Pantry Staples,No Service,6,48.6,270,252.2503448,0,252.2503448,45,0.18,0,0,Branch A,CASH003,SUP120,11:16:16,Premium,Phone,11545,1
INV11547,CUST1291,SRV003,18-10-2023,Paid,Return,Credit Card,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,8,24,480,584,584,0,60,0.05,80,0,Branch B,CASH003,SUP125,09:11:57,Regular,Online,11547,0
INV11555,CUST5915,SRV002,21-01-2024,Pending,Sale,Cash,Apples (1kg),Standard Delivery,Fruits,Delivery Services,4,86.4,480,506.8421074,0,506.8421074,120,0.18,40,0,Online,CASH017,SUP185,13:25:04,Premium,Online,11555,0
INV11556,CUST2528,SRV001,20-01-2024,Pending,Sale,Net Banking,Chicken (1kg),No Service,Meat & Fish,No Service,4,120,1000,1120,0,1120,250,0.12,0,0,Online,CASH015,SUP183,14:09:13,Wholesale,Online,11556,0
INV11559,CUST8482,SRV002,13-03-2024,Failed,Sale,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,50.4,280,289.7765224,0,289.7765224,40,0.18,40,0,Branch A,CASH017,SUP149,15:15:34,New,Online,11559,0
INV11562,CUST8872,SRV002,03-04-2023,Failed,Return,Debit Card,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,5,18,100,158,31.6580263,126.3419737,20,0.18,40,0,Main Store,CASH012,SUP187,10:52:48,Regular,Phone,11562,0
INV11566,CUST3983,SRV001,27-06-2024,Pending,Return,Credit Card,Shampoo (250ml),No Service,Personal Care,No Service,4,86.4,720,728.8260717,0,728.8260717,180,0.12,0,0,Online,CASH012,SUP183,18:29:13,Wholesale,In-Store,11566,0
INV11568,CUST3300,SRV003,22-07-2024,Paid,Sale,Credit Card,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,5,27,150,257,257,0,30,0.18,80,0,Main Store,CASH018,SUP142,22:16:18,Wholesale,Phone,11568,0
INV11569,CUST7922,SRV001,01-05-2024,Failed,Return,Cash,Eggs (12 pack),No Service,Dairy & Eggs,No Service,8,28,560,588,111.5054484,476.4945516,70,0.05,0,0,Main Store,CASH014,SUP112,10:40:20,Premium,Phone,11569,0
INV11570,CUST1511,SRV003,12-03-2024,Failed,Sale,Cash,Bananas (1kg),Express Delivery,Fruits,Delivery Services,2,5,100,185,72.76920274,112.2307973,50,0.05,80,0,Branch A,CASH015,SUP153,10:14:55,Wholesale,Phone,11570,0
INV11572,CUST7363,SRV001,20-05-2023,Paid,Return,Debit Card,Soap (100g),No Service,Personal Care,No Service,3,14.4,120,134.4,134.4,0,40,0.12,0,0,Main Store,CASH005,SUP123,00:56:03,Regular,Online,11572,0
INV11578,CUST8923,SRV003,04-06-2023,Failed,Sale,Cheque,Bread (500g),Express Delivery,Bakery,Delivery Services,7,50.4,280,410.4,0,410.4,40,0.18,80,0,Branch B,CASH009,SUP170,00:08:52,New,In-Store,11578,0
INV11581,CUST4810,SRV002,20-12-2023,Failed,Return,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,12,240,292,0,292,40,0.05,40,0,Main Store,CASH015,SUP168,08:26:17,Wholesale,In-Store,11581,0
INV11583,CUST5174,SRV002,14-11-2024,Paid,Return,Credit Card,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,9,72.9,405,517.9,457.9432602,59.95673979,45,0.18,40,0,Online,CASH007,SUP129,02:24:44,Premium,In-Store,11583,0
INV11586,CUST8666,SRV003,30-01-2023,Failed,Return,Cash,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,10,30,600,710,0,710,60,0.05,80,0,Branch B,CASH014,SUP117,09:24:51,Regular,Phone,11586,0
INV11588,CUST9723,SRV003,18-11-2023,Paid,Return,Cash,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,8,16,320,416,416,0,40,0.05,80,0,Branch B,CASH019,SUP127,04:09:39,Regular,Online,11588,0
INV11593,CUST1178,SRV003,22-08-2023,Failed,Sale,Debit Card,Bread (500g),Express Delivery,Bakery,Delivery Services,8,38.4,320,438.4,0,438.4,40,0.12,80,0,Online,CASH018,SUP181,20:53:50,Wholesale,In-Store,11593,0
INV11595,CUST2418,SRV001,08-05-2024,Failed,Sale,UPI,Onions (1kg),No Service,Fresh Vegetables,No Service,3,21.6,120,141.6,0,141.6,40,0.18,0,0,Main Store,CASH003,SUP139,21:22:35,Wholesale,Phone,11595,0
INV11599,CUST8362,SRV001,01-03-2024,Paid,Return,Net Banking,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,10,54,450,428.3641237,428.3641237,0,45,0.12,0,0,Branch A,CASH009,SUP155,12:50:54,Wholesale,In-Store,11599,0
INV11602,CUST6820,SRV002,31-07-2024,Paid,Return,UPI,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,4,4,80,124,124,0,20,0.05,40,0,Main Store,CASH006,SUP112,05:25:38,Premium,Phone,11602,0
INV11603,CUST8088,SRV001,13-11-2024,Pending,Sale,UPI,Apples (1kg),No Service,Fruits,No Service,4,86.4,480,566.4,0,566.4,120,0.18,0,0,Main Store,CASH014,SUP185,11:11:22,Regular,Phone,11603,0
INV11606,CUST7503,SRV003,14-07-2023,Failed,Sale,Cash,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,7,7,140,227,0,227,20,0.05,80,0,Branch B,CASH013,SUP128,07:25:34,Wholesale,In-Store,11606,0
INV11607,CUST6464,SRV003,13-08-2023,Paid,Sale,Credit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,2,10.8,90,180.8,200.3969943,-19.59699431,45,0.12,80,0,Branch B,CASH017,SUP172,15:52:44,Regular,In-Store,11607,0
INV11613,CUST9384,SRV002,18-12-2023,Failed,Sale,UPI,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,2,5,100,145,69.01905412,75.98094588,50,0.05,40,0,Online,CASH020,SUP147,03:57:36,New,Online,11613,0
INV11616,CUST2855,SRV002,30-01-2023,Pending,Return,UPI,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,5,12.5,250,257.1654478,0,257.1654478,50,0.05,40,0,Online,CASH007,SUP150,04:00:51,Premium,In-Store,11616,0
INV11617,CUST4147,SRV001,15-08-2023,Paid,Sale,Cash,Butter (100g),No Service,Dairy & Eggs,No Service,5,12.5,250,262.5,223.2637579,39.23624213,50,0.05,0,0,Branch A,CASH020,SUP148,01:13:07,Wholesale,In-Store,11617,0
INV11619,CUST8899,SRV001,31-12-2024,Paid,Return,Cheque,Rice (1kg),No Service,Grains & Cereals,No Service,10,72,600,672,509.4228648,162.5771352,60,0.12,0,0,Branch A,CASH003,SUP186,08:03:15,Regular,Phone,11619,0
INV11622,CUST8630,SRV003,16-11-2024,Failed,Return,Cash,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,7,28,560,668,0,668,80,0.05,80,0,Branch B,CASH020,SUP113,20:47:37,Premium,Phone,11622,0
INV11626,CUST5580,SRV002,11-10-2024,Pending,Sale,Net Banking,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,4,72,600,712,0,712,150,0.12,40,0,Online,CASH017,SUP175,21:30:44,Regular,Phone,11626,0
INV11629,CUST8660,SRV001,11-03-2024,Paid,Return,Cheque,Apples (1kg),No Service,Fruits,No Service,10,60,1200,1260,1260,0,120,0.05,0,0,Main Store,CASH011,SUP188,09:09:31,Regular,Online,11629,0
